new_word,freq,category,date1,date2
미국으로,5,사회,20220119,20220125
까미,13,사회,20220119,20220125
복지체계,4,사회,20220119,20220125
재활용,23,사회,20220119,20220125
다음날,14,사회,20220119,20220125
유증기,4,사회,20220119,20220125
금강유역환경청,4,사회,20220119,20220125
산업안,12,사회,20220119,20220125
전동보장구,15,사회,20220119,20220125
데다,27,사회,20220119,20220125
국정감사에서,6,사회,20220119,20220125
동백택시,17,사회,20220119,20220125
동백전,4,사회,20220119,20220125
대기업,5,사회,20220119,20220125
불편사항,4,사회,20220119,20220125
릴레,5,사회,20220119,20220125
고향사랑기부,4,사회,20220119,20220125
고향사랑기부제,3,사회,20220119,20220125
세계무술공원,6,사회,20220119,20220125
한화솔루션,15,사회,20220119,20220125
박상,24,사회,20220119,20220125
대규모,37,사회,20220119,20220125
한국경제,5,사회,20220119,20220125
독거노인,3,사회,20220119,20220125
중대재해처벌법,28,사회,20220119,20220125
울산조선소,8,사회,20220119,20220125
철재물,4,사회,20220119,20220125
안전감시자,3,사회,20220119,20220125
상병급여,3,사회,20220119,20220125
적기,4,사회,20220119,20220125
이주어선원,5,사회,20220119,20220125
한반,26,사회,20220119,20220125
민화작가,3,사회,20220119,20220125
전시회를,3,사회,20220119,20220125
확진자수,10,사회,20220119,20220125
고등법원장,4,사회,20220119,20220125
박종,22,사회,20220119,20220125
윤성,14,사회,20220119,20220125
김봉,14,사회,20220119,20220125
범죄수익환수,11,사회,20220119,20220125
고양지청,6,사회,20220119,20220125
남양주지청,6,사회,20220119,20220125
안산지청,11,사회,20220119,20220125
김기,22,사회,20220119,20220125
정말,31,사회,20220119,20220125
속에서,33,사회,20220119,20220125
혈중알코올농,18,사회,20220119,20220125
이대,13,사회,20220119,20220125
달리기,5,사회,20220119,20220125
상태에서,29,사회,20220119,20220125
때까지,28,사회,20220119,20220125
무료법률지원,3,사회,20220119,20220125
팀장으로,6,사회,20220119,20220125
범죄예방기획,7,사회,20220119,20220125
치료처우,5,사회,20220119,20220125
과학기술,23,사회,20220119,20220125
고위공직자범죄,16,사회,20220119,20220125
고위공직자범죄수사처,15,사회,20220119,20220125
김두,11,사회,20220119,20220125
안전센터,3,사회,20220119,20220125
사용자,7,사회,20220119,20220125
아직,104,사회,20220119,20220125
공정수당,21,사회,20220119,20220125
추가수당,10,사회,20220119,20220125
불안정,14,사회,20220119,20220125
것만,8,사회,20220119,20220125
탑승장,8,사회,20220119,20220125
이차,15,사회,20220119,20220125
위태,16,사회,20220119,20220125
상단부,10,사회,20220119,20220125
조정실,4,사회,20220119,20220125
국민건강보험,8,사회,20220119,20220125
방역수칙,20,사회,20220119,20220125
질병관리청,34,사회,20220119,20220125
팍스로비드,39,사회,20220119,20220125
중등증,16,사회,20220119,20220125
생활치료센터,20,사회,20220119,20220125
감염내,24,사회,20220119,20220125
감염병전담병원,6,사회,20220119,20220125
우세종화,18,사회,20220119,20220125
치료체계,12,사회,20220119,20220125
우세지역,5,사회,20220119,20220125
신속항원검사,81,사회,20220119,20220125
자가검사키트,72,사회,20220119,20220125
호흡기전담클리닉,63,사회,20220119,20220125
방역패스,138,사회,20220119,20220125
의원급,7,사회,20220119,20220125
외래진료센터,10,사회,20220119,20220125
대응단계,18,사회,20220119,20220125
비공,31,사회,20220119,20220125
비공개,30,사회,20220119,20220125
사건사무규칙,3,사회,20220119,20220125
의사소견서,10,사회,20220119,20220125
유증상자,8,사회,20220119,20220125
정창욱씨,19,사회,20220119,20220125
한국동물보호연합,8,사회,20220119,20220125
공영방,11,사회,20220119,20220125
미국인도주의협회,3,사회,20220119,20220125
성관계,4,사회,20220119,20220125
층층,4,사회,20220119,20220125
신청대상자,3,사회,20220119,20220125
전화번호,6,사회,20220119,20220125
화천대유,116,사회,20220119,20220125
화천대유자산관리,6,사회,20220119,20220125
대주,34,사회,20220119,20220125
김만배씨,33,사회,20220119,20220125
위반으로,12,사회,20220119,20220125
탈황석고,4,사회,20220119,20220125
뜬금,4,사회,20220119,20220125
부산롯데타워,8,사회,20220119,20220125
백화점동,12,사회,20220119,20220125
임시사용승인,13,사회,20220119,20220125
공중수목원,6,사회,20220119,20220125
소나무지역아동센터,3,사회,20220119,20220125
비우기,5,사회,20220119,20220125
처리기한,3,사회,20220119,20220125
대도시,5,사회,20220119,20220125
그로,8,사회,20220119,20220125
서울의소리,55,사회,20220119,20220125
하더,23,사회,20220119,20220125
주한미군,20,사회,20220119,20220125
진단검사,25,사회,20220119,20220125
천씨,17,사회,20220119,20220125
분양합숙소,9,사회,20220119,20220125
가출인,4,사회,20220119,20220125
휴대전화,35,사회,20220119,20220125
형사합,11,사회,20220119,20220125
윤중천씨,3,사회,20220119,20220125
면담보고서,4,사회,20220119,20220125
룩북,17,사회,20220119,20220125
자원봉사자,4,사회,20220119,20220125
감염병예방법,11,사회,20220119,20220125
수용인원,3,사회,20220119,20220125
-1,16,사회,20220119,20220125
선별검사소,17,사회,20220119,20220125
의료재단,13,사회,20220119,20220125
응급의학,4,사회,20220119,20220125
스키강사,7,사회,20220119,20220125
용적률,5,사회,20220119,20220125
아워월드인데이터,3,사회,20220119,20220125
갑작,13,사회,20220119,20220125
부스터샷,6,사회,20220119,20220125
예방효과,4,사회,20220119,20220125
거리두기,21,사회,20220119,20220125
수사개시,6,사회,20220119,20220125
정부세종컨벤션센터,3,사회,20220119,20220125
학령인구,13,사회,20220119,20220125
성남시의장,5,사회,20220119,20220125
추징보,13,사회,20220119,20220125
심문기일,10,사회,20220119,20220125
이명수씨,6,사회,20220119,20220125
것임,3,사회,20220119,20220125
신빙성,5,사회,20220119,20220125
아동보호센터,3,사회,20220119,20220125
큰아들,3,사회,20220119,20220125
넘기기,5,사회,20220119,20220125
D양,6,사회,20220119,20220125
MZ세대,4,사회,20220119,20220125
유튜브로,4,사회,20220119,20220125
글로,15,사회,20220119,20220125
그밖,5,사회,20220119,20220125
찾기,25,사회,20220119,20220125
무혐의,16,사회,20220119,20220125
형사수석부장판사,3,사회,20220119,20220125
영장청구서,7,사회,20220119,20220125
종로5,13,사회,20220119,20220125
북부도로사업소,5,사회,20220119,20220125
동대문역,5,사회,20220119,20220125
마포경찰서,9,사회,20220119,20220125
PIT층,19,사회,20220119,20220125
당국으로,3,사회,20220119,20220125
가세연,33,사회,20220119,20220125
콘텐트,7,사회,20220119,20220125
경기서울연합,6,사회,20220119,20220125
무게추,19,사회,20220119,20220125
교대조,4,사회,20220119,20220125
돌파감염,4,사회,20220119,20220125
PCR검사,13,사회,20220119,20220125
재난안,20,사회,20220119,20220125
미접종자,23,사회,20220119,20220125
수동감시,5,사회,20220119,20220125
일상생활,6,사회,20220119,20220125
BCP,6,사회,20220119,20220125
감염관리,3,사회,20220119,20220125
관리의료기관,4,사회,20220119,20220125
공론화,5,사회,20220119,20220125
엔데믹,9,사회,20220119,20220125
집단면역,4,사회,20220119,20220125
조주빈,12,사회,20220119,20220125
박사방,4,사회,20220119,20220125
검사체계,3,사회,20220119,20220125
자율격리,4,사회,20220119,20220125
강동일반산업단지,4,사회,20220119,20220125
고층부,10,사회,20220119,20220125
성남지청장,7,사회,20220119,20220125
저리,3,사회,20220119,20220125
공공성,4,사회,20220119,20220125
응급조치,6,사회,20220119,20220125
코백회,11,사회,20220119,20220125
코진연,5,사회,20220119,20220125
호흡기내,5,사회,20220119,20220125
노인보호센터,4,사회,20220119,20220125
신고의무,4,사회,20220119,20220125
주간보호센터,5,사회,20220119,20220125
전략사업실,3,사회,20220119,20220125
공모지침서,17,사회,20220119,20220125
개발사업1팀,6,사회,20220119,20220125
개발사업2팀,5,사회,20220119,20220125
개발사업2팀장,3,사회,20220119,20220125
주씨,17,사회,20220119,20220125
정치자금,21,사회,20220119,20220125
오래전,3,사회,20220119,20220125
후빈씨,3,사회,20220119,20220125
왕실사찰,3,사회,20220119,20220125
말에서,4,사회,20220119,20220125
남북산림협력,5,사회,20220119,20220125
남북산림협력센터,3,사회,20220119,20220125
망설,4,사회,20220119,20220125
정신건강의학과,6,사회,20220119,20220125
도축장,3,사회,20220119,20220125
가금농장,4,사회,20220119,20220125
대인접수,32,사회,20220119,20220125
글쓴,3,사회,20220119,20220125
번거,7,사회,20220119,20220125
대물접수,8,사회,20220119,20220125
김해꼬마tv,3,사회,20220119,20220125
만들기,10,사회,20220119,20220125
방역관리,5,사회,20220119,20220125
건강피해,4,사회,20220119,20220125
모으기,3,사회,20220119,20220125
지역문제,4,사회,20220119,20220125
포항남부경찰서,4,사회,20220119,20220125
억지,7,사회,20220119,20220125
한문철TV,4,사회,20220119,20220125
지역발생,5,사회,20220119,20220125
중대성,4,사회,20220119,20220125
인과관계,5,사회,20220119,20220125
파란북극성,5,사회,20220119,20220125
유리병류,3,사회,20220119,20220125
것이므,5,사회,20220119,20220125
건축위원회,3,사회,20220119,20220125
유사성,8,사회,20220119,20220125
포기서,3,사회,20220119,20220125
방역지침,9,사회,20220119,20220125
행복한국,3,사회,20220119,20220125
전달체계,4,사회,20220119,20220125
일상회복,9,사회,20220119,20220125
식품접객업소,4,사회,20220119,20220125
A시설,4,사회,20220119,20220125
아산소방서,7,사회,20220119,20220125
병채,24,사회,20220119,20220125
병채씨,11,사회,20220119,20220125
현대건설컨소시엄과,4,사회,20220119,20220125
비치코밍,3,사회,20220119,20220125
이밖에,14,사회,20220119,20220125
ESG,4,사회,20220119,20220125
무대예술센터,6,사회,20220119,20220125
탄소흡수원,4,사회,20220119,20220125
도시숲법,3,사회,20220119,20220125
만으,4,사회,20220119,20220125
기상관측망,5,사회,20220119,20220125
연평균기온,7,사회,20220119,20220125
분양세대,4,사회,20220119,20220125
없애기,6,사회,20220119,20220125
잭서포트,6,사회,20220119,20220125
보강작업,3,사회,20220119,20220125
안전상황,3,사회,20220119,20220125
탐색작업,3,사회,20220119,20220125
무인센서카메라,7,사회,20220119,20220125
질병청,3,사회,20220119,20220125
예방의학교실,4,사회,20220119,20220125
행정지원,7,사회,20220119,20220125
기업으로,4,사회,20220119,20220125
실내체육시설,14,사회,20220119,20220125
베클루리주,12,사회,20220119,20220125
렘데시비르,11,사회,20220119,20220125
투약범위,3,사회,20220119,20220125
긴급사용승인,13,사회,20220119,20220125
부천실내체육관,5,사회,20220119,20220125
이동제,3,사회,20220119,20220125
재난지원금,9,사회,20220119,20220125
미군부대,5,사회,20220119,20220125
미군부대발,3,사회,20220119,20220125
해외입국자,9,사회,20220119,20220125
발생현황,3,사회,20220119,20220125
대강당,3,사회,20220119,20220125
담당부서,4,사회,20220119,20220125
전담공무원,3,사회,20220119,20220125
선제검사,7,사회,20220119,20220125
하나은행,16,사회,20220119,20220125
성남도개공,4,사회,20220119,20220125
성우보육원,7,사회,20220119,20220125
지배종,3,사회,20220119,20220125
델타변이,3,사회,20220119,20220125
연쇄감염,5,사회,20220119,20220125
변호사로,14,사회,20220119,20220125
라임자산운용,11,사회,20220119,20220125
개시일로,3,사회,20220119,20220125
방역조,3,사회,20220119,20220125
예비행정처분,7,사회,20220119,20220125
청문주재자,4,사회,20220119,20220125
의견진술,3,사회,20220119,20220125
민족사랑방,5,사회,20220119,20220125
한솔기업,3,사회,20220119,20220125
재하도급,8,사회,20220119,20220125
업무범위,4,사회,20220119,20220125
면허관리,3,사회,20220119,20220125
보건의료인력지원법,3,사회,20220119,20220125
통영국제트리엔날레,9,사회,20220119,20220125
주제전,5,사회,20220119,20220125
기획전시실,3,사회,20220119,20220125
도별,3,사회,20220119,20220125
원격교육,3,사회,20220119,20220125
그외,3,사회,20220119,20220125
임금교섭,6,사회,20220119,20220125
충북연극,4,사회,20220119,20220125
역사문화환경,3,사회,20220119,20220125
작업조,3,사회,20220119,20220125
공조실,3,사회,20220119,20220125
이슬라리조트,4,사회,20220119,20220125
헌법재판연구원,5,사회,20220119,20220125
원격화상재판방,4,사회,20220119,20220125
일라이트,18,사회,20220119,20220125
산림소득,5,사회,20220119,20220125
주민생활,3,사회,20220119,20220125
명절연휴기간,4,사회,20220119,20220125
아오스,3,사회,20220119,20220125
광역순환도,3,사회,20220119,20220125
신산업벨트,3,사회,20220119,20220125
연구개발,5,사회,20220119,20220125
천안동남경찰서,3,사회,20220119,20220125
의료대응,3,사회,20220119,20220125
온천호텔,5,사회,20220119,20220125
2-2지구,10,사회,20220119,20220125
2-1지구,7,사회,20220119,20220125
있었음,3,사회,20220119,20220125
제2항,5,사회,20220119,20220125
가족으로,3,사회,20220119,20220125
관리카드,4,사회,20220119,20220125
설치가구,3,사회,20220119,20220125
기계연,4,사회,20220119,20220125
비밀번호,3,사회,20220119,20220125
특별지방자치단체,3,사회,20220119,20220125
불평등,4,사회,20220119,20220125
대한심폐소생협회,4,사회,20220119,20220125
잠정조치,3,사회,20220119,20220125
씨로,7,사회,20220119,20220125
Hell,3,사회,20220119,20220125
KBL센터,3,사회,20220119,20220125
건축공학,4,사회,20220119,20220125
공안수사지원,3,사회,20220119,20220125
법과학분석,3,사회,20220119,20220125
피해호소인,3,사회,20220119,20220125
감리보고서,10,사회,20220119,20220125
경찰로,4,사회,20220119,20220125
말대,3,사회,20220119,20220125
예외자,5,사회,20220119,20220125
내리기,8,사회,20220119,20220125
변이바이러스,4,사회,20220119,20220125
불균형,3,사회,20220119,20220125
요양급여,14,사회,20220119,20220125
수직벽,6,사회,20220119,20220125
검사징계위원회,3,사회,20220119,20220125
작업팀,4,사회,20220119,20220125
협업체계,4,사회,20220119,20220125
음압시설,4,사회,20220119,20220125
노동귀족,6,사회,20220119,20220125
방송기자,10,사회,20220119,20220125
지역방송사,4,사회,20220119,20220125
관양현대,8,사회,20220119,20220125
재수정안,4,사회,20220119,20220125
사업협약서,5,사회,20220119,20220125
제1공단,7,사회,20220119,20220125
않았음,3,사회,20220119,20220125
정비계획,4,사회,20220119,20220125
SIENA,8,사회,20220119,20220125
위험작업,3,사회,20220119,20220125
성장률,3,사회,20220119,20220125
전체주,3,사회,20220119,20220125
무기징역형,3,사회,20220119,20220125
금연지원,9,사회,20220119,20220125
금연지원서비스,7,사회,20220119,20220125
산림정책,3,사회,20220119,20220125
강도살인죄,3,사회,20220119,20220125
수용거실,5,사회,20220119,20220125
헛보,7,사회,20220119,20220125
국민건강보험공단으로,4,사회,20220119,20220125
체류비,3,사회,20220119,20220125
대학교수,3,사회,20220119,20220125
환경보전기여금,4,사회,20220119,20220125
갓길,4,사회,20220119,20220125
전진지휘소,4,사회,20220119,20220125
미래BM,3,사회,20220119,20220125
아텍에너지,3,사회,20220119,20220125
점심시간,3,사회,20220119,20220125
갈등으로,3,사회,20220119,20220125
건설업에서,3,사회,20220119,20220125
위반사항,4,사회,20220119,20220125
안전난간,3,사회,20220119,20220125
탐색견,8,사회,20220119,20220125
순천만습지,3,사회,20220119,20220125
종덕원,3,사회,20220119,20220125
수원덕산병원,9,사회,20220119,20220125
고검검사급,3,사회,20220119,20220125
장기근속제,3,사회,20220119,20220125
교통영향평가,4,사회,20220119,20220125
서울특별시,3,사회,20220119,20220125
사도광산,8,사회,20220119,20220125
샤프연필,3,사회,20220119,20220125
거주지별,3,사회,20220119,20220125
대책협의회,3,사회,20220119,20220125
음성증명서,3,사회,20220119,20220125
통신사실확인자료,5,사회,20220119,20220125
제8조,7,사회,20220119,20220125
복지위기가구,3,사회,20220119,20220125
공개제도,3,사회,20220119,20220125
국민대학교,4,사회,20220119,20220125
경력사항,3,사회,20220119,20220125
조건부이첩,3,사회,20220119,20220125
전장연,22,사회,20220119,20220125
웨비나,5,사회,20220119,20220125
신체학대,4,사회,20220119,20220125
조민씨,4,사회,20220119,20220125
홍콩기자협회,6,사회,20220119,20220125
이들로,3,사회,20220119,20220125
특종기사,3,사회,20220119,20220125
양극소재,4,사회,20220119,20220125
정저우시,4,사회,20220119,20220125
중점조치,11,사회,20220119,20220125
광역지자체,6,사회,20220119,20220125
현안위원,7,사회,20220119,20220125
식물인간,3,사회,20220119,20220125
검토위원,9,사회,20220119,20220125
김잔디씨,3,사회,20220119,20220125
뜻대,3,사회,20220119,20220125
전략사업팀,3,사회,20220119,20220125
공공주택가구,3,사회,20220119,20220125
맞추기,4,사회,20220119,20220125
독자서비스센터,3,사회,20220119,20220125
독자권익보호위원회,6,사회,20220119,20220125
언론중재위원회,4,사회,20220119,20220125
정영학씨,3,사회,20220119,20220125
성남의뜰,4,사회,20220119,20220125
남욱씨,3,사회,20220119,20220125
관리실,4,사회,20220119,20220125
A경사,4,사회,20220119,20220125
USPS,3,사회,20220119,20220125
안전조처,3,사회,20220119,20220125
방역인권보호팀,4,사회,20220119,20220125
집합금지,3,사회,20220119,20220125
민우씨,9,사회,20220119,20220125
건강염려증,3,사회,20220119,20220125
열린공감티브이,7,사회,20220119,20220125
기득권,3,사회,20220119,20220125
성차별,3,사회,20220119,20220125
제시안,5,사회,20220119,20220125
공동교섭단,3,사회,20220119,20220125
택소노미,11,사회,20220119,20220125
책임면제각서,5,사회,20220119,20220125
제로페,8,사회,20220119,20220125
정보무늬,5,사회,20220119,20220125
우리컨소시엄,3,사회,20220119,20220125
비즈플레,4,사회,20220119,20220125
참여기관,3,사회,20220119,20220125
내담자,6,사회,20220119,20220125
페미사이드,5,사회,20220119,20220125
검체채취,4,사회,20220119,20220125
D씨,4,사회,20220119,20220125
도성마을,5,사회,20220119,20220125
저가,3,사회,20220119,20220125
전기업체,3,사회,20220119,20220125
GS네오텍,6,사회,20220119,20220125
대구경북신공항,4,사회,20220119,20220125
수필문학관,8,사회,20220119,20220125
빌리빌리,6,사회,20220119,20220125
파오차이,10,사회,20220119,20220125
농촌유토피아,3,사회,20220119,20220125
이용자가,6,사회,20220126,20220201
합승택시,4,사회,20220126,20220201
행정부원장,4,사회,20220126,20220201
조상땅찾기,4,사회,20220126,20220201
재해원인,10,사회,20220126,20220201
강원남부내륙,8,사회,20220126,20220201
국내발생,7,사회,20220126,20220201
재발방지대책,5,사회,20220126,20220201
가정폭력피해자,4,사회,20220126,20220201
여성쉼터,4,사회,20220126,20220201
강원서부,3,사회,20220126,20220201
운영지원실장,3,사회,20220126,20220201
감염취약시설,5,사회,20220126,20220201
폐기물처리시설,7,사회,20220126,20220201
감염자가,14,사회,20220126,20220201
초청토론,5,사회,20220126,20220201
화성휴게소,5,사회,20220126,20220201
음성휴게소,3,사회,20220126,20220201
이용촉진,4,사회,20220126,20220201
스포츠경기장,4,사회,20220126,20220201
지휘사항,3,사회,20220126,20220201
출석의원,4,사회,20220126,20220201
공공지원,4,사회,20220126,20220201
전남남부,3,사회,20220126,20220201
특혜조사,5,사회,20220126,20220201
산불진화헬기,5,사회,20220126,20220201
산불진화인력,5,사회,20220126,20220201
양주소방서,3,사회,20220126,20220201
충청권남부,3,사회,20220126,20220201
안성분기점,3,사회,20220126,20220201
명절기간,3,사회,20220126,20220201
선거대책본부,3,사회,20220126,20220201
우선검사,3,사회,20220126,20220201
자치분권위원회,3,사회,20220126,20220201
안보과정,3,사회,20220126,20220201
장기교육,7,사회,20220126,20220201
전략사업실장,3,사회,20220126,20220201
콘크리트더미,3,사회,20220126,20220201
신속PCR,5,사회,20220126,20220201
제조업종,3,사회,20220126,20220201
강사휴게실,5,사회,20220126,20220201
부모동거,3,사회,20220126,20220201
유튜브채널,3,사회,20220126,20220201
인사관리,3,사회,20220126,20220201
청년모임,3,사회,20220126,20220201
통행위반,3,사회,20220126,20220201
이로,27,사회,20220126,20220201
절반가량,5,사회,20220126,20220201
승차난,3,사회,20220126,20220201
신용카드,5,사회,20220126,20220201
코나투스,7,사회,20220126,20220201
반반택시,11,사회,20220126,20220201
연속통행,5,사회,20220126,20220201
이에,192,사회,20220126,20220201
실효성,7,사회,20220126,20220201
MBTI,18,사회,20220126,20220201
일에,14,사회,20220126,20220201
자기소개,3,사회,20220126,20220201
박주,15,사회,20220126,20220201
공원시설,6,사회,20220126,20220201
민청련,18,사회,20220126,20220201
운동권,5,사회,20220126,20220201
사회계열,4,사회,20220126,20220201
고문후유증,4,사회,20220126,20220201
세계철학사,4,사회,20220126,20220201
e-gen,3,사회,20220126,20220201
오미크,557,사회,20220126,20220201
한국도로공사,37,사회,20220126,20220201
진주사투리,8,사회,20220126,20220201
집콕,6,사회,20220126,20220201
나들,5,사회,20220126,20220201
특정공업지역,7,사회,20220126,20220201
자가검사,109,사회,20220126,20220201
이밖,20,사회,20220126,20220201
채취장,67,사회,20220126,20220201
양주경찰서,13,사회,20220126,20220201
양주석산,16,사회,20220126,20220201
폭파작업,20,사회,20220126,20220201
산업안전보건본부,8,사회,20220126,20220201
중대재해처벌법상,8,사회,20220126,20220201
금정저수지,10,사회,20220126,20220201
돌아오기,4,사회,20220126,20220201
A씨로,11,사회,20220126,20220201
서울행정법원,20,사회,20220126,20220201
서해5,11,사회,20220126,20220201
울릉,18,사회,20220126,20220201
전남권,14,사회,20220126,20220201
-6,13,사회,20220126,20220201
-7,18,사회,20220126,20220201
-5,13,사회,20220126,20220201
-2,14,사회,20220126,20220201
업무수행,3,사회,20220126,20220201
불가능,27,사회,20220126,20220201
미필적,3,사회,20220126,20220201
일가족,7,사회,20220126,20220201
범죄분석,6,사회,20220126,20220201
호랑,34,사회,20220126,20220201
담벼락에,14,사회,20220126,20220201
문자도,3,사회,20220126,20220201
강원내륙,22,사회,20220126,20220201
충북북부,12,사회,20220126,20220201
의왕,6,사회,20220126,20220201
충청북부,13,사회,20220126,20220201
중부서해안,8,사회,20220126,20220201
전남북부,17,사회,20220126,20220201
강원동해안,6,사회,20220126,20220201
충청남부,4,사회,20220126,20220201
순간풍속,5,사회,20220126,20220201
중부내륙,9,사회,20220126,20220201
이같,34,사회,20220126,20220201
대면수업,10,사회,20220126,20220201
원격수업,3,사회,20220126,20220201
서울외곽순환고속도,12,사회,20220126,20220201
이르렀다,11,사회,20220126,20220201
청산작업,3,사회,20220126,20220201
청산대상,3,사회,20220126,20220201
재정비,4,사회,20220126,20220201
나서기,4,사회,20220126,20220201
원효,3,사회,20220126,20220201
남아프리카공화국,8,사회,20220126,20220201
꽃한잔,4,사회,20220126,20220201
여성비전센터,3,사회,20220126,20220201
일반쓰레기,5,사회,20220126,20220201
배출일,3,사회,20220126,20220201
심상,27,사회,20220126,20220201
양주사업소,32,사회,20220126,20220201
안전보건관리체계,8,사회,20220126,20220201
산재사망사고,4,사회,20220126,20220201
이용시설,11,사회,20220126,20220201
말까지,17,사회,20220126,20220201
트레,8,사회,20220126,20220201
불송치,14,사회,20220126,20220201
자료제공,8,사회,20220126,20220201
보고하기,7,사회,20220126,20220201
대확산,3,사회,20220126,20220201
이동량,5,사회,20220126,20220201
소백이,19,사회,20220126,20220201
한곳,3,사회,20220126,20220201
경제학과,4,사회,20220126,20220201
전기충격기,3,사회,20220126,20220201
중화항체,3,사회,20220126,20220201
무면허,3,사회,20220126,20220201
문배도,11,사회,20220126,20220201
가동연한,12,사회,20220126,20220201
비뇨기,4,사회,20220126,20220201
철강공단,3,사회,20220126,20220201
선유,11,사회,20220126,20220201
문화공간,3,사회,20220126,20220201
휠내비길,6,사회,20220126,20220201
그럼에,11,사회,20220126,20220201
수장으,3,사회,20220126,20220201
국가인권위원회,5,사회,20220126,20220201
방식으로,31,사회,20220126,20220201
C씨,38,사회,20220126,20220201
정보통신망,19,사회,20220126,20220201
공동거주자,7,사회,20220126,20220201
공동주거,3,사회,20220126,20220201
토사량,8,사회,20220126,20220201
현장사무실,5,사회,20220126,20220201
골재채취,6,사회,20220126,20220201
토사붕괴,4,사회,20220126,20220201
검사량,7,사회,20220126,20220201
경상서부내륙,3,사회,20220126,20220201
외국인보호소,8,사회,20220126,20220201
인권침,7,사회,20220126,20220201
화성외국인보호소,6,사회,20220126,20220201
제1항,9,사회,20220126,20220201
밝히기,7,사회,20220126,20220201
심각성,7,사회,20220126,20220201
한편으,4,사회,20220126,20220201
불이익,7,사회,20220126,20220201
도청환원,3,사회,20220126,20220201
벌이기,4,사회,20220126,20220201
자가진단키트,61,사회,20220126,20220201
언론기관,18,사회,20220126,20220201
재량권,4,사회,20220126,20220201
파헤,16,사회,20220126,20220201
솔로지옥,4,사회,20220126,20220201
무증상자,21,사회,20220126,20220201
자가항원검사,8,사회,20220126,20220201
선별검사,18,사회,20220126,20220201
민감도,33,사회,20220126,20220201
