new_word,freq,category,date1,date2
개발비리,3,정치,20220126,20220201
올리기,4,정치,20220126,20220201
긴급재정명령,7,정치,20220126,20220201
지역에서,20,정치,20220126,20220201
동의절차,5,정치,20220126,20220201
맞벌,7,정치,20220126,20220201
법정대리인,19,정치,20220126,20220201
개인정보,18,정치,20220126,20220201
합참의장으로,14,정치,20220126,20220201
이에,218,정치,20220126,20220201
한미연합방위태세,6,정치,20220126,20220201
이르기,4,정치,20220126,20220201
기자회견,158,정치,20220126,20220201
외에,29,정치,20220126,20220201
백홀,5,정치,20220126,20220201
공항철도,4,정치,20220126,20220201
말로,23,정치,20220126,20220201
대표는,347,정치,20220126,20220201
대기업,13,정치,20220126,20220201
경기도지사,21,정치,20220126,20220201
단속체계,7,정치,20220126,20220201
매매종사원,3,정치,20220126,20220201
발송기한,6,정치,20220126,20220201
의장으로,3,정치,20220126,20220201
함경남,11,정치,20220126,20220201
중대재해,37,정치,20220126,20220201
중대재해처벌법,14,정치,20220126,20220201
참모회의,3,정치,20220126,20220201
덮기,5,정치,20220126,20220201
운동권,13,정치,20220126,20220201
보훈지청,3,정치,20220126,20220201
중대재해법,11,정치,20220126,20220201
민주인권기념파크,3,정치,20220126,20220201
말바우시장,8,정치,20220126,20220201
건설면허,3,정치,20220126,20220201
조직구조,9,정치,20220126,20220201
하나로,20,정치,20220126,20220201
골자로,12,정치,20220126,20220201
공간분리,5,정치,20220126,20220201
내에서,15,정치,20220126,20220201
일상으로,3,정치,20220126,20220201
n번방,16,정치,20220126,20220201
여성위원회,5,정치,20220126,20220201
위원장으,6,정치,20220126,20220201
의원으로,6,정치,20220126,20220201
막기,17,정치,20220126,20220201
피해호소인,4,정치,20220126,20220201
상용전투부,9,정치,20220126,20220201
발사함,4,정치,20220126,20220201
미사일전투부,5,정치,20220126,20220201
미사일전투부연구소,3,정치,20220126,20220201
전투부,9,정치,20220126,20220201
주식양도세,26,정치,20220126,20220201
기초생활수급,4,정치,20220126,20220201
않음,3,정치,20220126,20220201
유능한,18,정치,20220126,20220201
아마,20,정치,20220126,20220201
패권국가,3,정치,20220126,20220201
이외에,13,정치,20220126,20220201
김대,46,정치,20220126,20220201
접근방식,4,정치,20220126,20220201
특수훈련,5,정치,20220126,20220201
육군특수전사령부,3,정치,20220126,20220201
동계훈련장,4,정치,20220126,20220201
실무조정회,13,정치,20220126,20220201
국가비전,6,정치,20220126,20220201
다음날,12,정치,20220126,20220201
신형,13,정치,20220126,20220201
근로자종합복지관,8,정치,20220126,20220201
공공성,7,정치,20220126,20220201
비효율,3,정치,20220126,20220201
후보쪽,3,정치,20220126,20220201
반기문재단,8,정치,20220126,20220201
나름대로,10,정치,20220126,20220201
글로벌비전위원회,4,정치,20220126,20220201
중소기업중앙회관,4,정치,20220126,20220201
말뿐,3,정치,20220126,20220201
김건희씨,100,정치,20220126,20220201
BBS라디오,5,정치,20220126,20220201
안동김씨,13,정치,20220126,20220201
걷기,3,정치,20220126,20220201
국가혁명당,12,정치,20220126,20220201
코리아정보리서치,7,정치,20220126,20220201
뉴스핌,6,정치,20220126,20220201
시대정신,4,정치,20220126,20220201
자동응답,12,정치,20220126,20220201
보이기,7,정치,20220126,20220201
그야말,3,정치,20220126,20220201
비호감도,3,정치,20220126,20220201
제2경제위원회,8,정치,20220126,20220201
생산장비,7,정치,20220126,20220201
서북부지구,4,정치,20220126,20220201
강화평화전망대,14,정치,20220126,20220201
위협으로,13,정치,20220126,20220201
한결같,5,정치,20220126,20220201
한마음,6,정치,20220126,20220201
MZ세대,11,정치,20220126,20220201
마주,12,정치,20220126,20220201
새정치국민회,3,정치,20220126,20220201
재활용,21,정치,20220126,20220201
수거함,6,정치,20220126,20220201
재량권,6,정치,20220126,20220201
태어,8,정치,20220126,20220201
공정정책,17,정치,20220126,20220201
계층이동,12,정치,20220126,20220201
입시방식,5,정치,20220126,20220201
점검기구,7,정치,20220126,20220201
공정채용,22,정치,20220126,20220201
신체조건,4,정치,20220126,20220201
공공영역,5,정치,20220126,20220201
자기모순,3,정치,20220126,20220201
시험제도,4,정치,20220126,20220201
고착화,5,정치,20220126,20220201
관리규정,4,정치,20220126,20220201
제9조,9,정치,20220126,20220201
수어통역사,7,정치,20220126,20220201
재난지원,7,정치,20220126,20220201
홍보소통본부,3,정치,20220126,20220201
아침저널,3,정치,20220126,20220201
공정수당,4,정치,20220126,20220201
TCS,8,정치,20220126,20220201
직업외교관,3,정치,20220126,20220201
그럼에,21,정치,20220126,20220201
군축회,11,정치,20220126,20220201
임명권,3,정치,20220126,20220201
선거방송토론위원회,7,정치,20220126,20220201
무혐의,8,정치,20220126,20220201
고이,19,정치,20220126,20220201
친중,5,정치,20220126,20220201
국가안보회,3,정치,20220126,20220201
하더,34,정치,20220126,20220201
심각성,5,정치,20220126,20220201
번번,3,정치,20220126,20220201
달에,11,정치,20220126,20220201
핵심부,8,정치,20220126,20220201
다변화,3,정치,20220126,20220201
전달력,3,정치,20220126,20220201
말솜씨,3,정치,20220126,20220201
콘텐트,3,정치,20220126,20220201
쇼츠,9,정치,20220126,20220201
후보뿐,3,정치,20220126,20220201
강조하기,4,정치,20220126,20220201
기간망,3,정치,20220126,20220201
토론시간대,4,정치,20220126,20220201
김어준씨,8,정치,20220126,20220201
NFT,8,정치,20220126,20220201
협상단장,16,정치,20220126,20220201
후보만,13,정치,20220126,20220201
온실농장,4,정치,20220126,20220201
쏘기,4,정치,20220126,20220201
선보,4,정치,20220126,20220201
현대화,3,정치,20220126,20220201
군수정책,4,정치,20220126,20220201
평안북,15,정치,20220126,20220201
범죄혐,4,정치,20220126,20220201
마녀사냥,8,정치,20220126,20220201
이분들,5,정치,20220126,20220201
빈틈,8,정치,20220126,20220201
저고,4,정치,20220126,20220201
인간세포,3,정치,20220126,20220201
오만함,4,정치,20220126,20220201
폭등,6,정치,20220126,20220201
시장으로,3,정치,20220126,20220201
직무유기죄,5,정치,20220126,20220201
그다음,6,정치,20220126,20220201
총체적,3,정치,20220126,20220201
김만배씨,7,정치,20220126,20220201
속으,6,정치,20220126,20220201
중대재해기업처벌법,3,정치,20220126,20220201
화정아이파크,4,정치,20220126,20220201
S법무법인,5,정치,20220126,20220201
성남시로,3,정치,20220126,20220201
폭발위력,4,정치,20220126,20220201
정보공개청구,3,정치,20220126,20220201
책임면제각서,7,정치,20220126,20220201
주씨,4,정치,20220126,20220201
년간,3,정치,20220126,20220201
이대녀,4,정치,20220126,20220201
흡연자간,3,정치,20220126,20220201
제공함,3,정치,20220126,20220201
자격시험,3,정치,20220126,20220201
이재명플러스,4,정치,20220126,20220201
유의미,3,정치,20220126,20220201
교섭책임자,3,정치,20220126,20220201
안양소방서,14,정치,20220126,20220201
여론조사공정,4,정치,20220126,20220201
배우자실,3,정치,20220126,20220201
검수사격시험발사,3,정치,20220126,20220201
중장거리미사일,3,정치,20220126,20220201
추가배,4,정치,20220126,20220201
정시비중,5,정치,20220126,20220201
수시비중,4,정치,20220126,20220201
공정채용제도,4,정치,20220126,20220201
아무래,11,정치,20220126,20220201
첫걸음,5,정치,20220126,20220201
무자료,16,정치,20220126,20220201
자료반입,6,정치,20220126,20220201
전략도발,4,정치,20220126,20220201
무선전화,4,정치,20220126,20220201
이제까지,9,정치,20220126,20220201
호남정,14,정치,20220126,20220201
하루아침,3,정치,20220126,20220201
되시기,3,정치,20220126,20220201
자가검사키트,14,정치,20220126,20220201
임시선별검사소,15,정치,20220126,20220201
자가진단키트,12,정치,20220126,20220201
피해인정률,6,정치,20220126,20220201
성남지청장,7,정치,20220126,20220201
진영싸움,10,정치,20220126,20220201
제국주,6,정치,20220126,20220201
골드버,13,정치,20220126,20220201
옥정로데오거리,11,정치,20220126,20220201
소홀함,6,정치,20220126,20220201
울릉공항,6,정치,20220126,20220201
주우크라,5,정치,20220126,20220201
주우크라이나대사관,3,정치,20220126,20220201
대피계획,3,정치,20220126,20220201
안전간담회,3,정치,20220126,20220201
경제발전계획,4,정치,20220126,20220201
강화풍물시장,6,정치,20220126,20220201
무한검증,6,정치,20220126,20220201
상황회의,3,정치,20220126,20220201
방역태세,3,정치,20220126,20220201
직업혁신센터,3,정치,20220126,20220201
포병회관,6,정치,20220126,20220201
설계단계에서,3,정치,20220126,20220201
상대국과,5,정치,20220126,20220201
이뤄지기,7,정치,20220126,20220201
모시기,4,정치,20220126,20220201
금천소방서,6,정치,20220126,20220201
청소년쉼터,3,정치,20220126,20220201
