new_word,freq,ratio,category,week,date1,date2
어린이집,241,0.023553557466770916,사회,1주차,20220102,20220108
바우처,39,0.0038115715402658326,사회,1주차,20220102,20220108
형태,197,0.01925332290852228,사회,1주차,20220102,20220108
중복,56,0.00547302580140735,사회,1주차,20220102,20220108
접수,530,0.0517982799061767,사회,1주차,20220102,20220108
거주지,82,0.008014073494917905,사회,1주차,20220102,20220108
행정,1184,0.11571540265832682,사회,1주차,20220102,20220108
행정복지센터,77,0.007525410476935106,사회,1주차,20220102,20220108
신청,942,0.09206411258795934,사회,1주차,20220102,20220108
이내,234,0.022869429241594998,사회,1주차,20220102,20220108
조금,308,0.030101641907740423,사회,1주차,20220102,20220108
계기,249,0.024335418295543393,사회,1주차,20220102,20220108
계열,84,0.008209538702111024,사회,1주차,20220102,20220108
청탁,33,0.003225175918686474,사회,1주차,20220102,20220108
특혜,94,0.009186864738076622,사회,1주차,20220102,20220108
채용,139,0.013584831899921814,사회,1주차,20220102,20220108
위성,40,0.003909304143862392,사회,1주차,20220102,20220108
업무,751,0.07339718530101642,사회,1주차,20220102,20220108
업무방,29,0.0028342455043002344,사회,1주차,20220102,20220108
당시,1179,0.11522673964034402,사회,1주차,20220102,20220108
사장,682,0.06665363565285379,사회,1주차,20220102,20220108
인사,476,0.04652071931196247,사회,1주차,20220102,20220108
불구,218,0.021305707584050038,사회,1주차,20220102,20220108
신입,108,0.01055512118842846,사회,1주차,20220102,20220108
과정,1041,0.10173964034401876,사회,1주차,20220102,20220108
명단,51,0.00498436278342455,사회,1주차,20220102,20220108
별도,278,0.02716966379984363,사회,1주차,20220102,20220108
관리,1382,0.13506645817044566,사회,1주차,20220102,20220108
회사,502,0.049061767005473024,사회,1주차,20220102,20220108
지원자,53,0.00517982799061767,사회,1주차,20220102,20220108
서류,165,0.01612587959343237,사회,1주차,20220102,20220108
미달,38,0.003713838936669273,사회,1주차,20220102,20220108
면접,47,0.004593432369038311,사회,1주차,20220102,20220108
점수,90,0.008795934323690384,사회,1주차,20220102,20220108
조사,1998,0.1952697419859265,사회,1주차,20220102,20220108
정도,805,0.07867474589523064,사회,1주차,20220102,20220108
부사장,33,0.003225175918686474,사회,1주차,20220102,20220108
B씨,318,0.031078967943706022,사회,1주차,20220102,20220108
벌금,152,0.014855355746677092,사회,1주차,20220102,20220108
벌금형,74,0.007232212666145426,사회,1주차,20220102,20220108
금융,201,0.019644253322908523,사회,1주차,20220102,20220108
금융감독원,30,0.0029319781078967944,사회,1주차,20220102,20220108
부정,203,0.019839718530101642,사회,1주차,20220102,20220108
징역,247,0.024139953088350274,사회,1주차,20220102,20220108
집행,571,0.05580531665363565,사회,1주차,20220102,20220108
집행유예,94,0.009186864738076622,사회,1주차,20220102,20220108
선고,368,0.03596559812353401,사회,1주차,20220102,20220108
무죄,91,0.008893666927286943,사회,1주차,20220102,20220108
동부,294,0.028733385457388586,사회,1주차,20220102,20220108
이송,199,0.019448788115715404,사회,1주차,20220102,20220108
판결,372,0.03635652853792025,사회,1주차,20220102,20220108
연금,50,0.0048866301798279905,사회,1주차,20220102,20220108
거래,231,0.022576231430805317,사회,1주차,20220102,20220108
중개,28,0.002736512900703675,사회,1주차,20220102,20220108
대법원,160,0.01563721657544957,사회,1주차,20220102,20220108
대법관,84,0.008209538702111024,사회,1주차,20220102,20220108
배임,36,0.003518373729476153,사회,1주차,20220102,20220108
자본,68,0.006645817044566067,사회,1주차,20220102,20220108
위반,686,0.06704456606724003,사회,1주차,20220102,20220108
총회,43,0.004202501954652072,사회,1주차,20220102,20220108
특별,504,0.04925723221266615,사회,1주차,20220102,20220108
원심,81,0.007916340891321344,사회,1주차,20220102,20220108
기금,106,0.01035965598123534,사회,1주차,20220102,20220108
특정,390,0.038115715402658325,사회,1주차,20220102,20220108
투자,308,0.030101641907740423,사회,1주차,20220102,20220108
대가,401,0.03919077404222048,사회,1주차,20220102,20220108
수수,250,0.024433150899139954,사회,1주차,20220102,20220108
수수료,51,0.00498436278342455,사회,1주차,20220102,20220108
목사,41,0.004007036747458953,사회,1주차,20220102,20220108
설립,194,0.018960125097732605,사회,1주차,20220102,20220108
추징,43,0.004202501954652072,사회,1주차,20220102,20220108
명령,236,0.023064894448788117,사회,1주차,20220102,20220108
형량,48,0.004691164972634871,사회,1주차,20220102,20220108
사업자,127,0.012412040656763096,사회,1주차,20220102,20220108
종업원,35,0.0034206411258795935,사회,1주차,20220102,20220108
구성,518,0.050625488663017984,사회,1주차,20220102,20220108
구성원,55,0.00537529319781079,사회,1주차,20220102,20220108
지자체,287,0.028049257232212667,사회,1주차,20220102,20220108
정관,148,0.014464425332290852,사회,1주차,20220102,20220108
범위,284,0.027756059421422986,사회,1주차,20220102,20220108
여부,653,0.06381939014855356,사회,1주차,20220102,20220108
심리,222,0.02169663799843628,사회,1주차,20220102,20220108
피고인,153,0.014953088350273652,사회,1주차,20220102,20220108
공소,119,0.011630179827990618,사회,1주차,20220102,20220108
공소사실,29,0.0028342455043002344,사회,1주차,20220102,20220108
오해,63,0.006157154026583268,사회,1주차,20220102,20220108
은행,180,0.017591868647380767,사회,1주차,20220102,20220108
계좌,186,0.018178264268960125,사회,1주차,20220102,20220108
원리,32,0.003127443315089914,사회,1주차,20220102,20220108
경기,1514,0.14796716184519157,사회,1주차,20220102,20220108
상환,41,0.004007036747458953,사회,1주차,20220102,20220108
인터넷,173,0.01690774042220485,사회,1주차,20220102,20220108
접속,58,0.005668491008600469,사회,1주차,20220102,20220108
제도,561,0.054827990617670054,사회,1주차,20220102,20220108
도입,511,0.049941360437842065,사회,1주차,20220102,20220108
도민,195,0.019057857701329162,사회,1주차,20220102,20220108
자금,297,0.029026583268178266,사회,1주차,20220102,20220108
발행,66,0.006450351837372948,사회,1주차,20220102,20220108
자동,297,0.029026583268178266,사회,1주차,20220102,20220108
자동차,170,0.016614542611415168,사회,1주차,20220102,20220108
신규,593,0.05795543393275997,사회,1주차,20220102,20220108
기타,107,0.0104573885848319,사회,1주차,20220102,20220108
허가,185,0.018080531665363567,사회,1주차,20220102,20220108
등록,430,0.04202501954652072,사회,1주차,20220102,20220108
계약,224,0.0218921032056294,사회,1주차,20220102,20220108
그동안,316,0.0308835027365129,사회,1주차,20220102,20220108
금융기관,28,0.002736512900703675,사회,1주차,20220102,20220108
소멸,33,0.003225175918686474,사회,1주차,20220102,20220108
원금,236,0.023064894448788117,사회,1주차,20220102,20220108
조회,116,0.011336982017200938,사회,1주차,20220102,20220108
매도,55,0.00537529319781079,사회,1주차,20220102,20220108
이번,1413,0.138096168881939,사회,1주차,20220102,20220108
개선,630,0.06157154026583268,사회,1주차,20220102,20220108
선택,307,0.03000390930414386,사회,1주차,20220102,20220108
관측,106,0.01035965598123534,사회,1주차,20220102,20220108
초미세먼지,33,0.003225175918686474,사회,1주차,20220102,20220108
농도,115,0.011239249413604378,사회,1주차,20220102,20220108
대비,551,0.053850664581704455,사회,1주차,20220102,20220108
감소,437,0.04270914777169664,사회,1주차,20220102,20220108
월평균,28,0.002736512900703675,사회,1주차,20220102,20220108
상반기,136,0.013291634089132134,사회,1주차,20220102,20220108
하반기,112,0.0109460516028147,사회,1주차,20220102,20220108
하늘,76,0.007427677873338546,사회,1주차,20220102,20220108
계속,552,0.05394839718530102,사회,1주차,20220102,20220108
배경,102,0.0099687255668491,사회,1주차,20220102,20220108
국내,838,0.08189992181391713,사회,1주차,20220102,20220108
국내외,61,0.005961688819390148,사회,1주차,20220102,20220108
배출,142,0.013878029710711493,사회,1주차,20220102,20220108
코로나,2157,0.2108092259577795,사회,1주차,20220102,20220108
코로나19,1973,0.1928264268960125,사회,1주차,20220102,20220108
복합,162,0.015832681782642688,사회,1주차,20220102,20220108
중국,198,0.019351055512118843,사회,1주차,20220102,20220108
추정,433,0.0423182173573104,사회,1주차,20220102,20220108
방침,644,0.06293979671618452,사회,1주차,20220102,20220108
발전,490,0.04788897576231431,사회,1주차,20220102,20220108
저감,68,0.006645817044566067,사회,1주차,20220102,20220108
공사,981,0.09587568412822517,사회,1주차,20220102,20220108
공사현장,80,0.007818608287724784,사회,1주차,20220102,20220108
중심,586,0.05727130570758405,사회,1주차,20220102,20220108
사물,49,0.004788897576231431,사회,1주차,20220102,20220108
사물인터넷,31,0.0030297107114933544,사회,1주차,20220102,20220108
IoT,34,0.0033229085222830335,사회,1주차,20220102,20220108
기반,366,0.03577013291634089,사회,1주차,20220102,20220108
원격,45,0.004397967161845192,사회,1주차,20220102,20220108
감시,176,0.017200938232994525,사회,1주차,20220102,20220108
상시,134,0.013096168881939015,사회,1주차,20220102,20220108
가동,195,0.019057857701329162,사회,1주차,20220102,20220108
실시간,65,0.0063526192337763875,사회,1주차,20220102,20220108
누적,434,0.04241594996090696,사회,1주차,20220102,20220108
주요,528,0.05160281469898358,사회,1주차,20220102,20220108
집단,474,0.04632525410476935,사회,1주차,20220102,20220108
감염경로,149,0.014562157935887412,사회,1주차,20220102,20220108
해외,439,0.042904612978889756,사회,1주차,20220102,20220108
이날,2177,0.21276387802971072,사회,1주차,20220102,20220108
추가,1011,0.09880766223612197,사회,1주차,20220102,20220108
서구,172,0.016810007818608287,사회,1주차,20220102,20220108
격리,240,0.023455824863174355,사회,1주차,20220102,20220108
남동구,49,0.004788897576231431,사회,1주차,20220102,20220108
입원,264,0.02580140734949179,사회,1주차,20220102,20220108
치료,729,0.07124706802189211,사회,1주차,20220102,20220108
자택,75,0.007329945269741986,사회,1주차,20220102,20220108
검사,839,0.08199765441751368,사회,1주차,20220102,20220108
판정,367,0.03586786551993745,사회,1주차,20220102,20220108
중증환자,93,0.009089132134480062,사회,1주차,20220102,20220108
전담,261,0.02550820953870211,사회,1주차,20220102,20220108
사용,817,0.07984753713838937,사회,1주차,20220102,20220108
시선,91,0.008893666927286943,사회,1주차,20220102,20220108
겨울,175,0.017103205629397968,사회,1주차,20220102,20220108
근처,81,0.007916340891321344,사회,1주차,20220102,20220108
장사,104,0.010164190774042221,사회,1주차,20220102,20220108
서민,73,0.007134480062548867,사회,1주차,20220102,20220108
마포구,61,0.005961688819390148,사회,1주차,20220102,20220108
이모,228,0.022283033620015637,사회,1주차,20220102,20220108
이모씨,66,0.006450351837372948,사회,1주차,20220102,20220108
작업,519,0.05072322126661454,사회,1주차,20220102,20220108
반복,180,0.017591868647380767,사회,1주차,20220102,20220108
이씨,220,0.02150117279124316,사회,1주차,20220102,20220108
오른쪽,62,0.006059421422986709,사회,1주차,20220102,20220108
가격,251,0.024530883502736512,사회,1주차,20220102,20220108
생계,106,0.01035965598123534,사회,1주차,20220102,20220108
세월,30,0.0029319781078967944,사회,1주차,20220102,20220108
하루,508,0.049648162627052385,사회,1주차,20220102,20220108
다음,535,0.0522869429241595,사회,1주차,20220102,20220108
다음날,72,0.007036747458952306,사회,1주차,20220102,20220108
손님,128,0.012509773260359656,사회,1주차,20220102,20220108
감사,359,0.03508600469116497,사회,1주차,20220102,20220108
세대,294,0.028733385457388586,사회,1주차,20220102,20220108
사이,675,0.06596950742767788,사회,1주차,20220102,20220108
휴대,188,0.018373729476153244,사회,1주차,20220102,20220108
휴대전화,149,0.014562157935887412,사회,1주차,20220102,20220108
애플,75,0.007329945269741986,사회,1주차,20220102,20220108
애플리케이션,66,0.006450351837372948,사회,1주차,20220102,20220108
송파구,52,0.0050820953870211105,사회,1주차,20220102,20220108
처음,653,0.06381939014855356,사회,1주차,20220102,20220108
영업,460,0.04495699765441751,사회,1주차,20220102,20220108
영업시간,81,0.007916340891321344,사회,1주차,20220102,20220108
제한,656,0.06411258795934324,사회,1주차,20220102,20220108
영향,513,0.05013682564503518,사회,1주차,20220102,20220108
대책,826,0.0807271305707584,사회,1주차,20220102,20220108
대학,714,0.06978107896794371,사회,1주차,20220102,20220108
대학교,216,0.02111024237685692,사회,1주차,20220102,20220108
기억,180,0.017591868647380767,사회,1주차,20220102,20220108
기계,124,0.012118842845973418,사회,1주차,20220102,20220108
전기,313,0.030590304925723222,사회,1주차,20220102,20220108
매출,107,0.0104573885848319,사회,1주차,20220102,20220108
재미,45,0.004397967161845192,사회,1주차,20220102,20220108
강남구,94,0.009186864738076622,사회,1주차,20220102,20220108
폐업,49,0.004788897576231431,사회,1주차,20220102,20220108
위기,517,0.050527756059421426,사회,1주차,20220102,20220108
아르바이트,30,0.0029319781078967944,사회,1주차,20220102,20220108
이야기,218,0.021305707584050038,사회,1주차,20220102,20220108
업종,100,0.009773260359655981,사회,1주차,20220102,20220108
변경,254,0.024824081313526192,사회,1주차,20220102,20220108
이름,281,0.027462861610633306,사회,1주차,20220102,20220108
계산,77,0.007525410476935106,사회,1주차,20220102,20220108
임대,135,0.013193901485535574,사회,1주차,20220102,20220108
임대료,51,0.00498436278342455,사회,1주차,20220102,20220108
재료,54,0.00527756059421423,사회,1주차,20220102,20220108
고급,48,0.004691164972634871,사회,1주차,20220102,20220108
선보,82,0.008014073494917905,사회,1주차,20220102,20220108
메뉴,32,0.003127443315089914,사회,1주차,20220102,20220108
개발,719,0.0702697419859265,사회,1주차,20220102,20220108
전화,414,0.04046129788897576,사회,1주차,20220102,20220108
기회,286,0.027951524628616106,사회,1주차,20220102,20220108
초등학교,316,0.0308835027365129,사회,1주차,20220102,20220108
입학,147,0.014366692728694293,사회,1주차,20220102,20220108
자녀,230,0.022478498827208756,사회,1주차,20220102,20220108
중소기업,75,0.007329945269741986,사회,1주차,20220102,20220108
노동자,187,0.018275996872556686,사회,1주차,20220102,20220108
경력,110,0.01075058639562158,사회,1주차,20220102,20220108
단축,88,0.008600469116497263,사회,1주차,20220102,20220108
미만,289,0.028244722439405786,사회,1주차,20220102,20220108
운영,1413,0.138096168881939,사회,1주차,20220102,20220108
오전,1189,0.11620406567630961,사회,1주차,20220102,20220108
출근,122,0.011923377638780297,사회,1주차,20220102,20220108
오후,1808,0.17670054730258014,사회,1주차,20220102,20220108
퇴근,70,0.006841282251759187,사회,1주차,20220102,20220108
기업,583,0.05697810789679437,사회,1주차,20220102,20220108
손실,180,0.017591868647380767,사회,1주차,20220102,20220108
보전,160,0.01563721657544957,사회,1주차,20220102,20220108
시범,124,0.012118842845973418,사회,1주차,20220102,20220108
호응,40,0.003909304143862392,사회,1주차,20220102,20220108
정규직,51,0.00498436278342455,사회,1주차,20220102,20220108
기간제,27,0.002638780297107115,사회,1주차,20220102,20220108
대체,171,0.01671227521501173,사회,1주차,20220102,20220108
재직,75,0.007329945269741986,사회,1주차,20220102,20220108
상당,507,0.04955043002345583,사회,1주차,20220102,20220108
상당수,83,0.008111806098514465,사회,1주차,20220102,20220108
공공기관,140,0.013682564503518374,사회,1주차,20220102,20220108
대기업,58,0.005668491008600469,사회,1주차,20220102,20220108
인건비,43,0.004202501954652072,사회,1주차,20220102,20220108
사업장,162,0.015832681782642688,사회,1주차,20220102,20220108
혜택,142,0.013878029710711493,사회,1주차,20220102,20220108
정부,1386,0.1354573885848319,사회,1주차,20220102,20220108
사용자,77,0.007525410476935106,사회,1주차,20220102,20220108
직장,324,0.031665363565285376,사회,1주차,20220102,20220108
방법,479,0.04681391712275215,사회,1주차,20220102,20220108
영세,48,0.004691164972634871,사회,1주차,20220102,20220108
부천,64,0.006254886630179828,사회,1주차,20220102,20220108
아파트,205,0.02003518373729476,사회,1주차,20220102,20220108
고양이,38,0.003713838936669273,사회,1주차,20220102,20220108
고압,52,0.0050820953870211105,사회,1주차,20220102,20220108
가구,135,0.013193901485535574,사회,1주차,20220102,20220108
추위,61,0.005961688819390148,사회,1주차,20220102,20220108
구조,555,0.05424159499609069,사회,1주차,20220102,20220108
공급,210,0.02052384675527756,사회,1주차,20220102,20220108
인근,500,0.04886630179827991,사회,1주차,20220102,20220108
고장,55,0.00537529319781079,사회,1주차,20220102,20220108
한국,1161,0.11346755277560594,사회,1주차,20220102,20220108
한국전력,55,0.00537529319781079,사회,1주차,20220102,20220108
긴급,350,0.034206411258795935,사회,1주차,20220102,20220108
복구,126,0.012314308053166537,사회,1주차,20220102,20220108
한전,63,0.006157154026583268,사회,1주차,20220102,20220108
회로,277,0.027071931196247068,사회,1주차,20220102,20220108
대규모,169,0.016516810007818607,사회,1주차,20220102,20220108
점포,81,0.007916340891321344,사회,1주차,20220102,20220108
카페,447,0.04368647380766224,사회,1주차,20220102,20220108
방역,1291,0.12617279124315872,사회,1주차,20220102,20220108
방역패스,34,0.0033229085222830335,사회,1주차,20220102,20220108
접종,935,0.09137998436278343,사회,1주차,20220102,20220108
유효,188,0.018373729476153244,사회,1주차,20220102,20220108
유효기간,151,0.014757623143080531,사회,1주차,20220102,20220108
재발,96,0.009382329945269743,사회,1주차,20220102,20220108
예방,653,0.06381939014855356,사회,1주차,20220102,20220108
예방접종,209,0.020426114151681,사회,1주차,20220102,20220108
인증,186,0.018178264268960125,사회,1주차,20220102,20220108
전자,510,0.04984362783424551,사회,1주차,20220102,20220108
전자증명서,27,0.002638780297107115,사회,1주차,20220102,20220108
백신,805,0.07867474589523064,사회,1주차,20220102,20220108
사람,1046,0.10222830336200156,사회,1주차,20220102,20220108
효력,297,0.029026583268178266,사회,1주차,20220102,20220108
기본,527,0.05150508209538702,사회,1주차,20220102,20220108
기본접종,64,0.006254886630179828,사회,1주차,20220102,20220108
추가접종,83,0.008111806098514465,사회,1주차,20220102,20220108
영화,166,0.01622361219702893,사회,1주차,20220102,20220108
영화관,96,0.009382329945269743,사회,1주차,20220102,20220108
청소,549,0.05365519937451134,사회,1주차,20220102,20220108
청소년,498,0.048670836591086786,사회,1주차,20220102,20220108
일주,204,0.0199374511336982,사회,1주차,20220102,20220108
일주일,200,0.019546520719311962,사회,1주차,20220102,20220108
계도,155,0.015148553557466771,사회,1주차,20220102,20220108
과태료,131,0.012802971071149336,사회,1주차,20220102,20220108
표시,127,0.012412040656763096,사회,1주차,20220102,20220108
질병,357,0.034890539483971854,사회,1주차,20220102,20220108
쿠브,38,0.003713838936669273,사회,1주차,20220102,20220108
만약,80,0.007818608287724784,사회,1주차,20220102,20220108
전자출입명부,52,0.0050820953870211105,사회,1주차,20220102,20220108
정보,778,0.07603596559812353,사회,1주차,20220102,20220108
최신,54,0.00527756059421423,사회,1주차,20220102,20220108
네이버,47,0.004593432369038311,사회,1주차,20220102,20220108
민간,328,0.03205629397967162,사회,1주차,20220102,20220108
카카오,68,0.006645817044566067,사회,1주차,20220102,20220108
QR코드,107,0.0104573885848319,사회,1주차,20220102,20220108
화면,81,0.007916340891321344,사회,1주차,20220102,20220108
테두리,29,0.0028342455043002344,사회,1주차,20220102,20220108
주위,44,0.004300234558248631,사회,1주차,20220102,20220108
증명서,128,0.012509773260359656,사회,1주차,20220102,20220108
종이,250,0.024433150899139954,사회,1주차,20220102,20220108
보건소,141,0.013780297107114934,사회,1주차,20220102,20220108
발급,124,0.012118842845973418,사회,1주차,20220102,20220108
미접종자,309,0.03019937451133698,사회,1주차,20220102,20220108
PC,199,0.019448788115715404,사회,1주차,20220102,20220108
PCR,145,0.014171227521501174,사회,1주차,20220102,20220108
유전자,135,0.013193901485535574,사회,1주차,20220102,20220108
돌파,164,0.01602814698983581,사회,1주차,20220102,20220108
돌파감염,74,0.007232212666145426,사회,1주차,20220102,20220108
실행,79,0.007720875684128225,사회,1주차,20220102,20220108
불가,287,0.028049257232212667,사회,1주차,20220102,20220108
불가능,118,0.011532447224394058,사회,1주차,20220102,20220108
고용,278,0.02716966379984363,사회,1주차,20220102,20220108
인구,357,0.034890539483971854,사회,1주차,20220102,20220108
초고,29,0.0028342455043002344,사회,1주차,20220102,20220108
조건,205,0.02003518373729476,사회,1주차,20220102,20220108
취업,198,0.019351055512118843,사회,1주차,20220102,20220108
어려움,346,0.0338154808444097,사회,1주차,20220102,20220108
안정,382,0.03733385457388585,사회,1주차,20220102,20220108
고용노동,98,0.009577795152462862,사회,1주차,20220102,20220108
고령자,67,0.0065480844409695075,사회,1주차,20220102,20220108
촉진,89,0.008698201720093824,사회,1주차,20220102,20220108
비용,273,0.02668100078186083,사회,1주차,20220102,20220108
지원금,198,0.019351055512118843,사회,1주차,20220102,20220108
지방,657,0.0642103205629398,사회,1주차,20220102,20220108
형성,139,0.013584831899921814,사회,1주차,20220102,20220108
은퇴,39,0.0038115715402658326,사회,1주차,20220102,20220108
희망,319,0.03117670054730258,사회,1주차,20220102,20220108
나이,180,0.017591868647380767,사회,1주차,20220102,20220108
신설,197,0.01925332290852228,사회,1주차,20220102,20220108
평균,430,0.04202501954652072,사회,1주차,20220102,20220108
무기,73,0.007134480062548867,사회,1주차,20220102,20220108
분기,32,0.003127443315089914,사회,1주차,20220102,20220108
한도,81,0.007916340891321344,사회,1주차,20220102,20220108
