new_word,category,date1,date2
지자체들,사회,20220119,20220125
2030,사회,20220119,20220125
17곳,사회,20220119,20220125
3곳,사회,20220119,20220125
7기,사회,20220119,20220125
부가가치,사회,20220119,20220125
사업들,사회,20220119,20220125
119,사회,20220119,20220125
것들,사회,20220119,20220125
200만원,사회,20220119,20220125
그런데,사회,20220119,20220125
범죄예방기획,사회,20220119,20220125
과학기술,사회,20220119,20220125
고위공직자범죄,사회,20220119,20220125
사회통계기획,사회,20220119,20220125
한국교통연구원,사회,20220119,20220125
112,사회,20220119,20220125
94,사회,20220119,20220125
연령별,사회,20220119,20220125
대선후보,사회,20220119,20220125
양극화,사회,20220119,20220125
전향적,사회,20220119,20220125
노동계,사회,20220119,20220125
아직,사회,20220119,20220125
종합적,사회,20220119,20220125
공정수당,사회,20220119,20220125
추가수당,사회,20220119,20220125
불안정,사회,20220119,20220125
일시적,사회,20220119,20220125
정치권,사회,20220119,20220125
금전적,사회,20220119,20220125
안정성,사회,20220119,20220125
그렇지,사회,20220119,20220125
통상적,사회,20220119,20220125
노동시간,사회,20220119,20220125
나아,사회,20220119,20220125
정규직으로,사회,20220119,20220125
것만,사회,20220119,20220125
경제활동,사회,20220119,20220125
후보들,사회,20220119,20220125
탑승장,사회,20220119,20220125
119구조대,사회,20220119,20220125
2단계,사회,20220119,20220125
105,사회,20220119,20220125
본격적,사회,20220119,20220125
보인다고,사회,20220119,20220125
55m,사회,20220119,20220125
위태,사회,20220119,20220125
안정화,사회,20220119,20220125
140m,사회,20220119,20220125
8곳,사회,20220119,20220125
79m,사회,20220119,20220125
성공적,사회,20220119,20220125
곧바,사회,20220119,20220125
39층,사회,20220119,20220125
23층,사회,20220119,20220125
38층,사회,20220119,20220125
27층,사회,20220119,20220125
34층,사회,20220119,20220125
1층,사회,20220119,20220125
국민건강보험,사회,20220119,20220125
환자들,사회,20220119,20220125
국가들,사회,20220119,20220125
효과적,사회,20220119,20220125
질적,사회,20220119,20220125
인력들,사회,20220119,20220125
정기적,사회,20220119,20220125
불가능,사회,20220119,20220125
까다,사회,20220119,20220125
한정적,사회,20220119,20220125
관련자들,사회,20220119,20220125
WHO,사회,20220119,20220125
객관적,사회,20220119,20220125
방역수칙,사회,20220119,20220125
질병관리청,사회,20220119,20220125
끊임,사회,20220119,20220125
팍스로비드,사회,20220119,20220125
면역저하자,사회,20220119,20220125
중등증,사회,20220119,20220125
생활치료센터,사회,20220119,20220125
12시간,사회,20220119,20220125
감염내,사회,20220119,20220125
안정적,사회,20220119,20220125
280곳,사회,20220119,20220125
460곳,사회,20220119,20220125
감염병전담병원,사회,20220119,20220125
220,사회,20220119,20220125
우세종화,사회,20220119,20220125
의료체계,사회,20220119,20220125
치료체계,사회,20220119,20220125
다음주,사회,20220119,20220125
우세지역,사회,20220119,20220125
신속항원검사,사회,20220119,20220125
자가검사키트,사회,20220119,20220125
호흡기전담클리닉,사회,20220119,20220125
500,사회,20220119,20220125
5000,사회,20220119,20220125
방역패스,사회,20220119,20220125
85만건,사회,20220119,20220125
2곳,사회,20220119,20220125
외래진료센터,사회,20220119,20220125
대응단계,사회,20220119,20220125
맞지,사회,20220119,20220125
비공,사회,20220119,20220125
사건들,사회,20220119,20220125
아닌지,사회,20220119,20220125
적정성,사회,20220119,20220125
4곳,사회,20220119,20220125
의사소견서,사회,20220119,20220125
의학적,사회,20220119,20220125
임시선별검사소,사회,20220119,20220125
정확성,사회,20220119,20220125
음성확인서,사회,20220119,20220125
전문가용,사회,20220119,20220125
150,사회,20220119,20220125
3000만원,사회,20220119,20220125
미국인도주의협회,사회,20220119,20220125
때처럼,사회,20220119,20220125
조직문화,사회,20220119,20220125
데려,사회,20220119,20220125
성관계,사회,20220119,20220125
공통적,사회,20220119,20220125
국민지원금,사회,20220119,20220125
이용자들,사회,20220119,20220125
금융위원회,사회,20220119,20220125
손실보상금,사회,20220119,20220125
전화번호,사회,20220119,20220125
24시간,사회,20220119,20220125
3사,사회,20220119,20220125
화천대유,사회,20220119,20220125
화천대유자산관리,사회,20220119,20220125
5억원,사회,20220119,20220125
김만배씨,사회,20220119,20220125
개발이익,사회,20220119,20220125
300만원,사회,20220119,20220125
의원에서,사회,20220119,20220125
정상적,사회,20220119,20220125
기자들,사회,20220119,20220125
탈황석고,사회,20220119,20220125
대회의실,사회,20220119,20220125
경제성,사회,20220119,20220125
사업화,사회,20220119,20220125
부산롯데타워,사회,20220119,20220125
백화점동,사회,20220119,20220125
임시사용승인,사회,20220119,20220125
진정성,사회,20220119,20220125
작은도서관,사회,20220119,20220125
소나무지역아동센터,사회,20220119,20220125
35m,사회,20220119,20220125
3층,사회,20220119,20220125
한부모,사회,20220119,20220125
친구들,사회,20220119,20220125
선생님,사회,20220119,20220125
비우기,사회,20220119,20220125
부서별,사회,20220119,20220125
전반적,사회,20220119,20220125
공무원들,사회,20220119,20220125
효율적,사회,20220119,20220125
줄이기,사회,20220119,20220125
의무화,사회,20220119,20220125
최소화,사회,20220119,20220125
생활권,사회,20220119,20220125
7m,사회,20220119,20220125
62,사회,20220119,20220125
우세화,사회,20220119,20220125
예방의학,사회,20220119,20220125
피고인들,사회,20220119,20220125
올리기,사회,20220119,20220125
2학년,사회,20220119,20220125
1학년,사회,20220119,20220125
1학기,사회,20220119,20220125
서울의소리,사회,20220119,20220125
채무자들,사회,20220119,20220125
주한미군,사회,20220119,20220125
대기시간,사회,20220119,20220125
비인두,사회,20220119,20220125
진단검사,사회,20220119,20220125
언제쯤,사회,20220119,20220125
의료계,사회,20220119,20220125
명대,사회,20220119,20220125
천씨,사회,20220119,20220125
분양합숙소,사회,20220119,20220125
7층,사회,20220119,20220125
휴대전화,사회,20220119,20220125
낱낱,사회,20220119,20220125
있습니다,사회,20220119,20220125
아님,사회,20220119,20220125
밝히기,사회,20220119,20220125
것처럼,사회,20220119,20220125
불법적,사회,20220119,20220125
CG,사회,20220119,20220125
기술적,사회,20220119,20220125
SBS,사회,20220119,20220125
당사자들,사회,20220119,20220125
상품화,사회,20220119,20220125
심리적,사회,20220119,20220125
유기적,사회,20220119,20220125
이같,사회,20220119,20220125
1500만원,사회,20220119,20220125
150만원,사회,20220119,20220125
문제의식,사회,20220119,20220125
수용인원,사회,20220119,20220125
스님들,사회,20220119,20220125
게다,사회,20220119,20220125
일상적,사회,20220119,20220125
-1,사회,20220119,20220125
-7,사회,20220119,20220125
전라권,사회,20220119,20220125
5m,사회,20220119,20220125
선별검사소,사회,20220119,20220125
적폐들,사회,20220119,20220125
경쟁률,사회,20220119,20220125
스키강사,사회,20220119,20220125
800가구,사회,20220119,20220125
소극적,사회,20220119,20220125
용적률,사회,20220119,20220125
시설들,사회,20220119,20220125
SH,사회,20220119,20220125
아워월드인데이터,사회,20220119,20220125
5만명,사회,20220119,20220125
4배,사회,20220119,20220125
갑작,사회,20220119,20220125
백신패스,사회,20220119,20220125
플랜B,사회,20220119,20220125
예방효과,사회,20220119,20220125
나라들,사회,20220119,20220125
4만명,사회,20220119,20220125
2만명,사회,20220119,20220125
100만명,사회,20220119,20220125
거리두기,사회,20220119,20220125
수사개시,사회,20220119,20220125
정부세종컨벤션센터,사회,20220119,20220125
학령인구,사회,20220119,20220125
성남시의장,사회,20220119,20220125
8000여만원,사회,20220119,20220125
법인카드,사회,20220119,20220125
심문기일,사회,20220119,20220125
통화내용,사회,20220119,20220125
이명수씨,사회,20220119,20220125
것임,사회,20220119,20220125
500여채,사회,20220119,20220125
세입자들,사회,20220119,20220125
신빙성,사회,20220119,20220125
BMW,사회,20220119,20220125
단계적,사회,20220119,20220125
40시간,사회,20220119,20220125
넘기기,사회,20220119,20220125
적어,사회,20220119,20220125
D양,사회,20220119,20220125
시의원들,사회,20220119,20220125
40억원,사회,20220119,20220125
인사들,사회,20220119,20220125
민주당으,사회,20220119,20220125
결과적,사회,20220119,20220125
적지,사회,20220119,20220125
도시개발,사회,20220119,20220125
MZ세대,사회,20220119,20220125
무차별적,사회,20220119,20220125
중앙사고수습본부,사회,20220119,20220125
거부감,사회,20220119,20220125
모았다,사회,20220119,20220125
그밖,사회,20220119,20220125
절대적,사회,20220119,20220125
교육계,사회,20220119,20220125
힘겨루기,사회,20220119,20220125
이례적,사회,20220119,20220125
여성들,사회,20220119,20220125
3차례,사회,20220119,20220125
명시적,사회,20220119,20220125
간부들,사회,20220119,20220125
줄지,사회,20220119,20220125
간접적,사회,20220119,20220125
선거대책본부,사회,20220119,20220125
인격권,사회,20220119,20220125
합리적,사회,20220119,20220125
도이,사회,20220119,20220125
감정적,사회,20220119,20220125
경찰관들,사회,20220119,20220125
찾기,사회,20220119,20220125
고도화,사회,20220119,20220125
수사기록,사회,20220119,20220125
무혐의,사회,20220119,20220125
영장청구서,사회,20220119,20220125
종로5,사회,20220119,20220125
북부도로사업소,사회,20220119,20220125
동대문역,사회,20220119,20220125
마포경찰서,사회,20220119,20220125
촬영진,사회,20220119,20220125
시흥경찰서,사회,20220119,20220125
신뢰수준,사회,20220119,20220125
AFP,사회,20220119,20220125
제한적,사회,20220119,20220125
다행히,사회,20220119,20220125
PIT층,사회,20220119,20220125
본다고,사회,20220119,20220125
37층,사회,20220119,20220125
유족들,사회,20220119,20220125
가세연,사회,20220119,20220125
콘텐트,사회,20220119,20220125
경기서울연합,사회,20220119,20220125
무게추,사회,20220119,20220125
교대조,사회,20220119,20220125
22층,사회,20220119,20220125
질의응답,사회,20220119,20220125
우선적,사회,20220119,20220125
무력화,사회,20220119,20220125
돌파감염,사회,20220119,20220125
PCR검사,사회,20220119,20220125
동네의원,사회,20220119,20220125
것인지,사회,20220119,20220125
미접종자,사회,20220119,20220125
일상생활,사회,20220119,20220125
사적모임,사회,20220119,20220125
분야별,사회,20220119,20220125
BCP,사회,20220119,20220125
인정할지,사회,20220119,20220125
감염관리,사회,20220119,20220125
관리의료기관,사회,20220119,20220125
지배적,사회,20220119,20220125
엔데믹,사회,20220119,20220125
주기적,사회,20220119,20220125
낙관론,사회,20220119,20220125
세계경제,사회,20220119,20220125
집단면역,사회,20220119,20220125
남성들,사회,20220119,20220125
조주빈,사회,20220119,20220125
터무니,사회,20220119,20220125
수십명,사회,20220119,20220125
검사체계,사회,20220119,20220125
일일,사회,20220119,20220125
2m,사회,20220119,20220125
100억원대,사회,20220119,20220125
강동일반산업단지,사회,20220119,20220125
고층부,사회,20220119,20220125
28층,사회,20220119,20220125
사노라면,사회,20220119,20220125
성남지청장,사회,20220119,20220125
A씨로,사회,20220119,20220125
정신적,사회,20220119,20220125
울산공장,사회,20220119,20220125
무면허,사회,20220119,20220125
한번,사회,20220119,20220125
고의적,사회,20220119,20220125
공격적,사회,20220119,20220125
코진연,사회,20220119,20220125
뒤늦게,사회,20220119,20220125
모더나,사회,20220119,20220125
없음,사회,20220119,20220125
않게,사회,20220119,20220125
세부적,사회,20220119,20220125
층별,사회,20220119,20220125
20층,사회,20220119,20220125
586,사회,20220119,20220125
노인보호센터,사회,20220119,20220125
신고의무,사회,20220119,20220125
전략사업실,사회,20220119,20220125
공모지침서,사회,20220119,20220125
개발사업1팀,사회,20220119,20220125
실무자들,사회,20220119,20220125
주모씨,사회,20220119,20220125
주씨,사회,20220119,20220125
1팀,사회,20220119,20220125
정치자금,사회,20220119,20220125
사법개혁,사회,20220119,20220125
LH,사회,20220119,20220125
손해배상,사회,20220119,20220125
선택적,사회,20220119,20220125
오래전,사회,20220119,20220125
소녀들,사회,20220119,20220125
울먹,사회,20220119,20220125
후빈씨,사회,20220119,20220125
회암사지,사회,20220119,20220125
왕실사찰,사회,20220119,20220125
말에서,사회,20220119,20220125
남북산림협력,사회,20220119,20220125
남북산림협력센터,사회,20220119,20220125
ha,사회,20220119,20220125
실효성,사회,20220119,20220125
일관성,사회,20220119,20220125
정신건강의학과,사회,20220119,20220125
ICBM,사회,20220119,20220125
유럽으로,사회,20220119,20220125
그야말,사회,20220119,20220125
선보,사회,20220119,20220125
내부적,사회,20220119,20220125
500m,사회,20220119,20220125
가금농장,사회,20220119,20220125
대인접수,사회,20220119,20220125
것이라면서,사회,20220119,20220125
대물접수,사회,20220119,20220125
경찰들,사회,20220119,20220125
인간으로서,사회,20220119,20220125
페미니스트들,사회,20220119,20220125
사로,사회,20220119,20220125
군인들,사회,20220119,20220125
김해꼬마tv,사회,20220119,20220125
다양화,사회,20220119,20220125
GTX,사회,20220119,20220125
풀기,사회,20220119,20220125
출렁,사회,20220119,20220125
만들기,사회,20220119,20220125
효율성,사회,20220119,20220125
방역관리,사회,20220119,20220125
전방위적,사회,20220119,20220125
좋지,사회,20220119,20220125
건강피해,사회,20220119,20220125
지속가능,사회,20220119,20220125
모으기,사회,20220119,20220125
지역문제,사회,20220119,20220125
남자로,사회,20220119,20220125
포항남부경찰서,사회,20220119,20220125
시청자들,사회,20220119,20220125
법률적,사회,20220119,20220125
경남경찰청,사회,20220119,20220125
SUV,사회,20220119,20220125
지역발생,사회,20220119,20220125
중대성,사회,20220119,20220125
군민들,사회,20220119,20220125
있었는지,사회,20220119,20220125
파란북극성,사회,20220119,20220125
발달장애인들,사회,20220119,20220125
운전자들,사회,20220119,20220125
유리병류,사회,20220119,20220125
제품들,사회,20220119,20220125
선순환,사회,20220119,20220125
지속가능성,사회,20220119,20220125
5곳,사회,20220119,20220125
평화적,사회,20220119,20220125
일방적,사회,20220119,20220125
200억원,사회,20220119,20220125
대신증권,사회,20220119,20220125
방역지침,사회,20220119,20220125
국가적,사회,20220119,20220125
행복한국,사회,20220119,20220125
주도적,사회,20220119,20220125
일상회복,사회,20220119,20220125
식품접객업소,사회,20220119,20220125
A시설,사회,20220119,20220125
협력적,사회,20220119,20220125
A등급,사회,20220119,20220125
5000만원,사회,20220119,20220125
12만명,사회,20220119,20220125
의사결정,사회,20220119,20220125
재정비,사회,20220119,20220125
수도권광역급행철,사회,20220119,20220125
현대건설컨소시엄과,사회,20220119,20220125
변함,사회,20220119,20220125
비치코밍,사회,20220119,20220125
이밖에,사회,20220119,20220125
순차적,사회,20220119,20220125
고교생,사회,20220119,20220125
ESG,사회,20220119,20220125
ESG경영,사회,20220119,20220125
가치들,사회,20220119,20220125
1000만원,사회,20220119,20220125
DSR,사회,20220119,20220125
남아프리카공화국,사회,20220119,20220125
탄소흡수원,사회,20220119,20220125
도시숲법,사회,20220119,20220125
어린이들,사회,20220119,20220125
100곳,사회,20220119,20220125
NHK,사회,20220119,20220125
쓰나미,사회,20220119,20220125
업체들,사회,20220119,20220125
설리나,사회,20220119,20220125
노골적,사회,20220119,20220125
밀집도,사회,20220119,20220125
분양세대,사회,20220119,20220125
형평성,사회,20220119,20220125
잭서포트,사회,20220119,20220125
안전상황,사회,20220119,20220125
탐색작업,사회,20220119,20220125
DMZ,사회,20220119,20220125
무인센서카메라,사회,20220119,20220125
1급,사회,20220119,20220125
공식적,사회,20220119,20220125
원전산업,사회,20220119,20220125
번번,사회,20220119,20220125
정상회담,사회,20220119,20220125
하노,사회,20220119,20220125
UAE,사회,20220119,20220125
국제사회,사회,20220119,20220125
한국시간,사회,20220119,20220125
20만원,사회,20220119,20220125
실내체육시설,사회,20220119,20220125
베클루리주,사회,20220119,20220125
렘데시비르,사회,20220119,20220125
투약범위,사회,20220119,20220125
부천실내체육관,사회,20220119,20220125
하나원큐,사회,20220119,20220125
00,사회,20220119,20220125
차원으로,사회,20220119,20220125
드미트,사회,20220119,20220125
외교적,사회,20220119,20220125
재난지원금,사회,20220119,20220125
기초지자체,사회,20220119,20220125
해외입국자,사회,20220119,20220125
이용객들,사회,20220119,20220125
대강당,사회,20220119,20220125
집중적,사회,20220119,20220125
6곳,사회,20220119,20220125
전담공무원,사회,20220119,20220125
확진자들,사회,20220119,20220125
사장님,사회,20220119,20220125
초과이익,사회,20220119,20220125
임원들,사회,20220119,20220125
제1항,사회,20220119,20220125
의무적,사회,20220119,20220125
가시화,사회,20220119,20220125
10만명,사회,20220119,20220125
메타버스,사회,20220119,20220125
대통령제,사회,20220119,20220125
박스권,사회,20220119,20220125
6종,사회,20220119,20220125
모델들,사회,20220119,20220125
증거탐색견,사회,20220119,20220125
반복적,사회,20220119,20220125
불쾌,사회,20220119,20220125
위협으로,사회,20220119,20220125
미국인들,사회,20220119,20220125
즉각적,사회,20220119,20220125
이상반응,사회,20220119,20220125
봅슬레,사회,20220119,20220125
28만호,사회,20220119,20220125
8만호,사회,20220119,20220125
반환부지,사회,20220119,20220125
10만호,사회,20220119,20220125
20만호,사회,20220119,20220125
거주자들,사회,20220119,20220125
로이터통신,사회,20220119,20220125
변이들,사회,20220119,20220125
소방대원들,사회,20220119,20220125
양동시장,사회,20220119,20220125
방문객들,사회,20220119,20220125
라임자산운용,사회,20220119,20220125
2000억원,사회,20220119,20220125
투자자들,사회,20220119,20220125
개시일로,사회,20220119,20220125
면제제도,사회,20220119,20220125
근로자들,사회,20220119,20220125
자의적,사회,20220119,20220125
5kg,사회,20220119,20220125
한솔기업,사회,20220119,20220125
건진법사,사회,20220119,20220125
4분기,사회,20220119,20220125
GM,사회,20220119,20220125
장기적,사회,20220119,20220125
1순위,사회,20220119,20220125
심각성,사회,20220119,20220125
IS,사회,20220119,20220125
전략적,사회,20220119,20220125
임금교섭,사회,20220119,20220125
2800선,사회,20220119,20220125
1분기,사회,20220119,20220125
FOMC,사회,20220119,20220125
연방준비제,사회,20220119,20220125
Fed,사회,20220119,20220125
순매,사회,20220119,20220125
불확실성,사회,20220119,20220125
빅테크,사회,20220119,20220125
자원순환,사회,20220119,20220125
연속성,사회,20220119,20220125
차별성,사회,20220119,20220125
국제적,사회,20220119,20220125
CVID,사회,20220119,20220125
충북연극,사회,20220119,20220125
변호사로,사회,20220119,20220125
50조원,사회,20220119,20220125
사회보장제도,사회,20220119,20220125
콘텐츠들,사회,20220119,20220125
가상자산,사회,20220119,20220125
250만원,사회,20220119,20220125
