new_word,category,date1,date2
PCR검사,사회,20220119,20220125
동네의원,사회,20220119,20220125
재난안,사회,20220119,20220125
미접종자,사회,20220119,20220125
수동감시,사회,20220119,20220125
일상생활,사회,20220119,20220125
BCP,사회,20220119,20220125
감염관리,사회,20220119,20220125
관리의료기관,사회,20220119,20220125
공론화,사회,20220119,20220125
엔데믹,사회,20220119,20220125
주기적,사회,20220119,20220125
집단면역,사회,20220119,20220125
조주빈,사회,20220119,20220125
박사방,사회,20220119,20220125
나오기,사회,20220119,20220125
검사체계,사회,20220119,20220125
자율격리,사회,20220119,20220125
강동일반산업단지,사회,20220119,20220125
고층부,사회,20220119,20220125
성남지청장,사회,20220119,20220125
저리,사회,20220119,20220125
정신적,사회,20220119,20220125
EU,사회,20220119,20220125
경제정책,사회,20220119,20220125
공공성,사회,20220119,20220125
울산공장,사회,20220119,20220125
응급조치,사회,20220119,20220125
고의적,사회,20220119,20220125
코백회,사회,20220119,20220125
코진연,사회,20220119,20220125
호흡기내,사회,20220119,20220125
노인보호센터,사회,20220119,20220125
신고의무,사회,20220119,20220125
주간보호센터,사회,20220119,20220125
내동댕이,사회,20220119,20220125
전략사업실,사회,20220119,20220125
공모지침서,사회,20220119,20220125
주씨,사회,20220119,20220125
차량들,사회,20220119,20220125
정치자금,사회,20220119,20220125
사법개혁,사회,20220119,20220125
LH,사회,20220119,20220125
오래전,사회,20220119,20220125
후빈씨,사회,20220119,20220125
왕실사찰,사회,20220119,20220125
말에서,사회,20220119,20220125
남북산림협력,사회,20220119,20220125
남북산림협력센터,사회,20220119,20220125
망설,사회,20220119,20220125
정신건강의학과,사회,20220119,20220125
가금농장,사회,20220119,20220125
대인접수,사회,20220119,20220125
글쓴,사회,20220119,20220125
번거,사회,20220119,20220125
대물접수,사회,20220119,20220125
경찰들,사회,20220119,20220125
입주민들,사회,20220119,20220125
피해의식,사회,20220119,20220125
군인들,사회,20220119,20220125
김해꼬마tv,사회,20220119,20220125
GTX,사회,20220119,20220125
만들기,사회,20220119,20220125
중점적,사회,20220119,20220125
방역관리,사회,20220119,20220125
건강피해,사회,20220119,20220125
모으기,사회,20220119,20220125
지역문제,사회,20220119,20220125
포항남부경찰서,사회,20220119,20220125
시청자들,사회,20220119,20220125
우발적,사회,20220119,20220125
억지,사회,20220119,20220125
한문철TV,사회,20220119,20220125
지역발생,사회,20220119,20220125
위원들,사회,20220119,20220125
중대성,사회,20220119,20220125
인과관계,사회,20220119,20220125
파란북극성,사회,20220119,20220125
유리병류,사회,20220119,20220125
것이므,사회,20220119,20220125
일방적,사회,20220119,20220125
건축위원회,사회,20220119,20220125
유사성,사회,20220119,20220125
포기서,사회,20220119,20220125
방역지침,사회,20220119,20220125
현대적,사회,20220119,20220125
행복한국,사회,20220119,20220125
전달체계,사회,20220119,20220125
일상회복,사회,20220119,20220125
식품접객업소,사회,20220119,20220125
A시설,사회,20220119,20220125
아산소방서,사회,20220119,20220125
병채,사회,20220119,20220125
병채씨,사회,20220119,20220125
현대건설컨소시엄과,사회,20220119,20220125
비치코밍,사회,20220119,20220125
이밖에,사회,20220119,20220125
순차적,사회,20220119,20220125
ESG,사회,20220119,20220125
언성히어,사회,20220119,20220125
무대예술센터,사회,20220119,20220125
탄소흡수원,사회,20220119,20220125
도시숲법,사회,20220119,20220125
이웃들,사회,20220119,20220125
만으,사회,20220119,20220125
기상관측망,사회,20220119,20220125
연평균기온,사회,20220119,20220125
분양세대,사회,20220119,20220125
없애기,사회,20220119,20220125
잭서포트,사회,20220119,20220125
보강작업,사회,20220119,20220125
안전상황,사회,20220119,20220125
탐색작업,사회,20220119,20220125
DMZ,사회,20220119,20220125
무인센서카메라,사회,20220119,20220125
질병청,사회,20220119,20220125
예방의학교실,사회,20220119,20220125
행정지원,사회,20220119,20220125
기업으로,사회,20220119,20220125
실내체육시설,사회,20220119,20220125
베클루리주,사회,20220119,20220125
렘데시비르,사회,20220119,20220125
투약범위,사회,20220119,20220125
긴급사용승인,사회,20220119,20220125
부천실내체육관,사회,20220119,20220125
하나원큐,사회,20220119,20220125
이동제,사회,20220119,20220125
재난지원금,사회,20220119,20220125
미군부대,사회,20220119,20220125
미군부대발,사회,20220119,20220125
해외입국자,사회,20220119,20220125
발생현황,사회,20220119,20220125
대강당,사회,20220119,20220125
담당부서,사회,20220119,20220125
전담공무원,사회,20220119,20220125
선제검사,사회,20220119,20220125
여성청소년,사회,20220119,20220125
사장님,사회,20220119,20220125
하나은행,사회,20220119,20220125
성남도개공,사회,20220119,20220125
소방대원들,사회,20220119,20220125
성우보육원,사회,20220119,20220125
반복적,사회,20220119,20220125
지배종,사회,20220119,20220125
델타변이,사회,20220119,20220125
연쇄감염,사회,20220119,20220125
이상반응,사회,20220119,20220125
변호사로,사회,20220119,20220125
양동시장,사회,20220119,20220125
방문객들,사회,20220119,20220125
라임자산운용,사회,20220119,20220125
개시일로,사회,20220119,20220125
방역조,사회,20220119,20220125
예비행정처분,사회,20220119,20220125
청문주재자,사회,20220119,20220125
의견진술,사회,20220119,20220125
대학본부,사회,20220119,20220125
민족사랑방,사회,20220119,20220125
한솔기업,사회,20220119,20220125
재하도급,사회,20220119,20220125
업무범위,사회,20220119,20220125
면허관리,사회,20220119,20220125
보건의료인력지원법,사회,20220119,20220125
통영국제트리엔날레,사회,20220119,20220125
주제전,사회,20220119,20220125
기획전시실,사회,20220119,20220125
도별,사회,20220119,20220125
원격교육,사회,20220119,20220125
장기적,사회,20220119,20220125
그외,사회,20220119,20220125
임금교섭,사회,20220119,20220125
충북연극,사회,20220119,20220125
역사문화환경,사회,20220119,20220125
작업조,사회,20220119,20220125
시민사회,사회,20220119,20220125
공조실,사회,20220119,20220125
이슬라리조트,사회,20220119,20220125
헌법재판연구원,사회,20220119,20220125
원격화상재판방,사회,20220119,20220125
원격화상재판방식,사회,20220119,20220125
일라이트,사회,20220119,20220125
산림소득,사회,20220119,20220125
주민생활,사회,20220119,20220125
명절연휴기간,사회,20220119,20220125
즉각적,사회,20220119,20220125
어르신들,사회,20220119,20220125
축산물이력제,사회,20220119,20220125
아오스,사회,20220119,20220125
광역순환도,사회,20220119,20220125
신산업벨트,사회,20220119,20220125
연구개발,사회,20220119,20220125
줄줄,사회,20220119,20220125
자녀들,사회,20220119,20220125
여자친구,사회,20220119,20220125
천안동남경찰서,사회,20220119,20220125
돌리기,사회,20220119,20220125
의료대응,사회,20220119,20220125
온천호텔,사회,20220119,20220125
있었음,사회,20220119,20220125
독자들,사회,20220119,20220125
제2항,사회,20220119,20220125
가족으로,사회,20220119,20220125
관리카드,사회,20220119,20220125
설치가구,사회,20220119,20220125
한시적,사회,20220119,20220125
기계연,사회,20220119,20220125
비밀번호,사회,20220119,20220125
국무회의,사회,20220119,20220125
특별지방자치단체,사회,20220119,20220125
불평등,사회,20220119,20220125
대한심폐소생협회,사회,20220119,20220125
잠정조치,사회,20220119,20220125
상식적,사회,20220119,20220125
씨로,사회,20220119,20220125
고객들,사회,20220119,20220125
Hell,사회,20220119,20220125
KBL센터,사회,20220119,20220125
재정위원회,사회,20220119,20220125
건축공학,사회,20220119,20220125
공안수사지원,사회,20220119,20220125
법과학분석,사회,20220119,20220125
피해호소인,사회,20220119,20220125
감리보고서,사회,20220119,20220125
임직원들,사회,20220119,20220125
경찰로,사회,20220119,20220125
말대,사회,20220119,20220125
QR코드,사회,20220119,20220125
예외자,사회,20220119,20220125
어른들,사회,20220119,20220125
갖기,사회,20220119,20220125
내리기,사회,20220119,20220125
변이바이러스,사회,20220119,20220125
불균형,사회,20220119,20220125
요양급여,사회,20220119,20220125
수직벽,사회,20220119,20220125
검사징계위원회,사회,20220119,20220125
작업팀,사회,20220119,20220125
협업체계,사회,20220119,20220125
음압시설,사회,20220119,20220125
노동귀족,사회,20220119,20220125
방송기자,사회,20220119,20220125
지역방송사,사회,20220119,20220125
자사고들,사회,20220119,20220125
관양현대,사회,20220119,20220125
재수정안,사회,20220119,20220125
사업협약서,사회,20220119,20220125
제1공단,사회,20220119,20220125
않았음,사회,20220119,20220125
정비계획,사회,20220119,20220125
조사결과,사회,20220119,20220125
SIENA,사회,20220119,20220125
국제사회,사회,20220119,20220125
위험작업,사회,20220119,20220125
성장률,사회,20220119,20220125
전략적,사회,20220119,20220125
맹목적,사회,20220119,20220125
전체주,사회,20220119,20220125
금연지원,사회,20220119,20220125
금연지원서비스,사회,20220119,20220125
비판적,사회,20220119,20220125
산림정책,사회,20220119,20220125
강도살인죄,사회,20220119,20220125
수용거실,사회,20220119,20220125
SH공사,사회,20220119,20220125
헛보,사회,20220119,20220125
인물들,사회,20220119,20220125
국민건강보험공단으로,사회,20220119,20220125
체류비,사회,20220119,20220125
대학교수,사회,20220119,20220125
환경보전기여금,사회,20220119,20220125
밥퍼나눔운동본부,사회,20220119,20220125
갓길,사회,20220119,20220125
전진지휘소,사회,20220119,20220125
구조기술사들,사회,20220119,20220125
미래BM,사회,20220119,20220125
아텍에너지,사회,20220119,20220125
점심시간,사회,20220119,20220125
조사대상,사회,20220119,20220125
갈등으로,사회,20220119,20220125
건설업에서,사회,20220119,20220125
위반사항,사회,20220119,20220125
안전난간,사회,20220119,20220125
탐색견,사회,20220119,20220125
순천만습지,사회,20220119,20220125
종덕원,사회,20220119,20220125
작업자들,사회,20220119,20220125
수원덕산병원,사회,20220119,20220125
고검검사급,사회,20220119,20220125
장기근속제,사회,20220119,20220125
폭발사고,사회,20220119,20220125
교통영향평가,사회,20220119,20220125
서울특별시,사회,20220119,20220125
사도광산,사회,20220119,20220125
샤프연필,사회,20220119,20220125
한국의학교육평가원,사회,20220119,20220125
구하기,사회,20220119,20220125
GMO,사회,20220119,20220125
완전표시제,사회,20220119,20220125
거주지별,사회,20220119,20220125
대책협의회,사회,20220119,20220125
음성증명서,사회,20220119,20220125
통신사실확인자료,사회,20220119,20220125
수사대상,사회,20220119,20220125
복지위기가구,사회,20220119,20220125
인사위원회,사회,20220119,20220125
공개제도,사회,20220119,20220125
국민대학교,사회,20220119,20220125
특정감사,사회,20220119,20220125
경력사항,사회,20220119,20220125
조건부이첩,사회,20220119,20220125
전장연,사회,20220119,20220125
웨비나,사회,20220119,20220125
신체학대,사회,20220119,20220125
정서적,사회,20220119,20220125
조민씨,사회,20220119,20220125
홍콩기자협회,사회,20220119,20220125
기자협회,사회,20220119,20220125
붕괴현장,사회,20220119,20220125
특종기사,사회,20220119,20220125
양극소재,사회,20220119,20220125
정저우시,사회,20220119,20220125
중점조치,사회,20220119,20220125
광역지자체,사회,20220119,20220125
세계기록,사회,20220119,20220125
국회의원들,사회,20220119,20220125
임금체계,사회,20220119,20220125
현안위원,사회,20220119,20220125
식물인간,사회,20220119,20220125
검토위원,사회,20220119,20220125
김잔디씨,사회,20220119,20220125
뜻대,사회,20220119,20220125
전략사업팀,사회,20220119,20220125
공공주택가구,사회,20220119,20220125
맞추기,사회,20220119,20220125
독자서비스센터,사회,20220119,20220125
독자권익보호위원회,사회,20220119,20220125
언론중재위원회,사회,20220119,20220125
정영학씨,사회,20220119,20220125
성남의뜰,사회,20220119,20220125
남욱씨,사회,20220119,20220125
관리실,사회,20220119,20220125
A경사,사회,20220119,20220125
USPS,사회,20220119,20220125
안전조처,사회,20220119,20220125
방역인권보호팀,사회,20220119,20220125
집합금지,사회,20220119,20220125
민우씨,사회,20220119,20220125
건강염려증,사회,20220119,20220125
열린공감티브이,사회,20220119,20220125
기득권,사회,20220119,20220125
장애여성,사회,20220119,20220125
성차별,사회,20220119,20220125
제시안,사회,20220119,20220125
공동교섭단,사회,20220119,20220125
택소노미,사회,20220119,20220125
책임면제각서,사회,20220119,20220125
제로페,사회,20220119,20220125
정보무늬,사회,20220119,20220125
카카오페,사회,20220119,20220125
우리컨소시엄,사회,20220119,20220125
비즈플레,사회,20220119,20220125
참여기관,사회,20220119,20220125
내담자,사회,20220119,20220125
페미사이드,사회,20220119,20220125
검체채취,사회,20220119,20220125
D씨,사회,20220119,20220125
도성마을,사회,20220119,20220125
저가,사회,20220119,20220125
전기업체,사회,20220119,20220125
대구경북신공항,사회,20220119,20220125
수필문학관,사회,20220119,20220125
빌리빌리,사회,20220119,20220125
파오차이,사회,20220119,20220125
농촌유토피아,사회,20220119,20220125
이용자가,사회,20220126,20220201
합승택시,사회,20220126,20220201
행정부원장,사회,20220126,20220201
조상땅찾기,사회,20220126,20220201
재해원인,사회,20220126,20220201
강원남부내륙,사회,20220126,20220201
국내발생,사회,20220126,20220201
재발방지대책,사회,20220126,20220201
현지시간,사회,20220126,20220201
가정폭력피해자,사회,20220126,20220201
여성쉼터,사회,20220126,20220201
강원서부,사회,20220126,20220201
운영지원실장,사회,20220126,20220201
감염취약시설,사회,20220126,20220201
폐기물처리시설,사회,20220126,20220201
감염자가,사회,20220126,20220201
초청토론,사회,20220126,20220201
화성휴게소,사회,20220126,20220201
음성휴게소,사회,20220126,20220201
이용촉진,사회,20220126,20220201
스포츠경기장,사회,20220126,20220201
지휘사항,사회,20220126,20220201
출석의원,사회,20220126,20220201
공공지원,사회,20220126,20220201
화천대유자산관리,사회,20220126,20220201
전남남부,사회,20220126,20220201
특혜조사,사회,20220126,20220201
산불진화헬기,사회,20220126,20220201
산불진화인력,사회,20220126,20220201
양주소방서,사회,20220126,20220201
충청권남부,사회,20220126,20220201
안성분기점,사회,20220126,20220201
명절기간,사회,20220126,20220201
선거대책본부,사회,20220126,20220201
우선검사,사회,20220126,20220201
선거참여,사회,20220126,20220201
자치분권위원회,사회,20220126,20220201
안보과정,사회,20220126,20220201
장기교육,사회,20220126,20220201
교육파견,사회,20220126,20220201
전략사업실장,사회,20220126,20220201
콘크리트더미,사회,20220126,20220201
신속PCR,사회,20220126,20220201
제조업종,사회,20220126,20220201
강사휴게실,사회,20220126,20220201
부모동거,사회,20220126,20220201
유튜브채널,사회,20220126,20220201
한국방송,사회,20220126,20220201
인사관리,사회,20220126,20220201
청년모임,사회,20220126,20220201
통행위반,사회,20220126,20220201
심리적,사회,20220126,20220201
서울지역,사회,20220126,20220201
지난,사회,20220126,20220201
이로,사회,20220126,20220201
절반가량,사회,20220126,20220201
승차난,사회,20220126,20220201
신용카드,사회,20220126,20220201
코나투스,사회,20220126,20220201
반반택시,사회,20220126,20220201
연속통행,사회,20220126,20220201
이에,사회,20220126,20220201
재학생,사회,20220126,20220201
아직,사회,20220126,20220201
더욱,사회,20220126,20220201
실효성,사회,20220126,20220201
중대재해,사회,20220126,20220201
MBTI,사회,20220126,20220201
일에,사회,20220126,20220201
자기소개,사회,20220126,20220201
이대,사회,20220126,20220201
만들기,사회,20220126,20220201
속에서,사회,20220126,20220201
정말,사회,20220126,20220201
오랜,사회,20220126,20220201
줄줄,사회,20220126,20220201
수밖,사회,20220126,20220201
방역패스,사회,20220126,20220201
않기,사회,20220126,20220201
전국적,사회,20220126,20220201
중심으로,사회,20220126,20220201
비공개,사회,20220126,20220201
정보공개,사회,20220126,20220201
정보위원회,사회,20220126,20220201
박주,사회,20220126,20220201
공원시설,사회,20220126,20220201
재난안,사회,20220126,20220201
개인정보,사회,20220126,20220201
민청련,사회,20220126,20220201
운동권,사회,20220126,20220201
사회계열,사회,20220126,20220201
고문후유증,사회,20220126,20220201
세계철학사,사회,20220126,20220201
TV,사회,20220126,20220201
대표이사,사회,20220126,20220201
KBS,사회,20220126,20220201
e-gen,사회,20220126,20220201
오미크,사회,20220126,20220201
